             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31236        0.00310        0.22443        0.00050        0.87425        0.01581     1057.46395     1798.51193       64.54485     1894.00000    1.26792e+02    5.64948e+02    1.26792e+02    9.45144e-06    3.45023e-06    7.45427e-08    2.72117e-08    7.72305e+01    1.23640e+00    2.04617e+02    1.52527e-05    5.56796e-06    7.09111e+01    5.28591e-06    1.92961e-06    2.82437e+02    2.10536e-05    7.68557e-06    4.48184e+01    3.34088e-06    1.21958e-06    3.61263e+02    2.69296e-05    9.83057e-06    3.16089e+01    2.35622e-06    8.60132e-07    2.23820e+02    1.66841e-05    6.09050e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.33694e+03    4.84111e+02    3.23465e+02    8.08661e+01    2.98798e+02    1.11893e+03    8.36174e+00    5.14564e+02
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31242        0.00310        0.22557        0.00050        0.88211        0.01585     1052.45619     1805.92374       62.43412     1905.00000    1.23585e+02    5.47890e+02    1.23585e+02    9.16605e-06    3.35933e-06    7.41678e-08    2.71823e-08    7.55245e+01    1.31184e+00    2.00415e+02    1.48644e-05    5.44774e-06    6.92921e+01    5.13925e-06    1.88352e-06    2.76232e+02    2.04875e-05    7.50861e-06    4.36423e+01    3.23686e-06    1.18630e-06    3.53055e+02    2.61853e-05    9.59683e-06    3.09680e+01    2.29683e-06    8.41782e-07    2.24677e+02    1.66638e-05    6.10723e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.28633e+03    4.88109e+02    3.26136e+02    8.15340e+01    2.30670e+02    1.07461e+03    1.00306e+01    4.00594e+02
  mc.p5.hnu.317.nodk            317        0.10049        0.31700        0.31371        0.00310        0.22785        0.00051        0.89397        0.01508      960.34466     1837.51692       63.49924     1878.00000    1.25783e+02    5.52043e+02    1.25783e+02    9.23553e-06    3.39868e-06    7.34243e-08    2.70202e-08    7.66138e+01    5.28405e-01    2.03615e+02    1.49503e-05    5.50172e-06    7.00525e+01    5.14355e-06    1.89283e-06    2.80430e+02    2.05904e-05    7.57727e-06    4.44143e+01    3.26109e-06    1.20008e-06    3.58250e+02    2.63043e-05    9.67999e-06    3.13823e+01    2.30423e-06    8.47957e-07    1.67226e+02    1.22785e-05    4.51849e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.15794e+03    5.05337e+02    3.37647e+02    8.44117e+01    2.88037e+02    1.14596e+03    1.05671e+01    5.02251e+02
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.31241        0.00290        0.21872        0.00050        0.89116        0.01596      971.32622     1739.91425       62.49413     1766.00000    1.22948e+02    5.62126e+02    1.22948e+02    9.40422e-06    3.47544e-06    7.64892e-08    2.82675e-08    7.51361e+01    3.47180e-01    1.99783e+02    1.52812e-05    5.64736e-06    6.87404e+01    5.25790e-06    1.94312e-06    2.75604e+02    2.10807e-05    7.79063e-06    4.34559e+01    3.32391e-06    1.22839e-06    3.51419e+02    2.68798e-05    9.93374e-06    3.07736e+01    2.35385e-06    8.69893e-07    1.50244e+02    1.14921e-05    4.24703e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.17080e+03    3.24432e+02    3.02730e+02    7.56825e+01    3.04231e+02    1.17043e+03    9.94508e+00    5.47257e+02
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.31322        0.00290        0.22035        0.00050        0.90949        0.01459      819.63035     1785.04475       62.88686     1764.00000    1.24855e+02    5.66610e+02    1.24855e+02    9.47924e-06    3.51852e-06    7.59219e-08    2.81808e-08    7.57615e+01   -2.77776e-01    2.00676e+02    1.52357e-05    5.65521e-06    6.95615e+01    5.28125e-06    1.96030e-06    2.77501e+02    2.10684e-05    7.82020e-06    4.38558e+01    3.32962e-06    1.23589e-06    3.54321e+02    2.69007e-05    9.98506e-06    3.10097e+01    2.35431e-06    8.73877e-07    1.05400e+02    8.00214e-06    2.97025e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.63316e+02    2.40692e+02    3.18638e+02    7.96596e+01    4.25926e+02    1.26105e+03    1.10820e+01    6.54395e+02
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.31362        0.00290        0.22204        0.00050        0.93049        0.01317      664.96031     1821.51450       59.61294     1686.00000    1.20384e+02    5.42184e+02    1.20384e+02    9.07060e-06    3.38208e-06    7.53472e-08    2.80941e-08    7.33159e+01   -1.84837e+00    1.94208e+02    1.46330e-05    5.45608e-06    6.73706e+01    5.07618e-06    1.89271e-06    2.69038e+02    2.02712e-05    7.55836e-06    4.23660e+01    3.19216e-06    1.19023e-06    3.42852e+02    2.58329e-05    9.63209e-06    3.00399e+01    2.26342e-06    8.43943e-07    4.52673e+01    3.41076e-06    1.27174e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.43977e+02    2.50627e+02    3.31792e+02    8.29479e+01    3.16892e+02    1.23607e+03    1.14807e+01    5.79919e+02
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.31266        0.00290        0.22159        0.00050        0.92511        0.01346      717.36987     1840.57136       61.68946     1715.00000    1.23318e+02    5.56506e+02    1.23318e+02    9.31020e-06    3.48764e-06    7.54975e-08    2.82817e-08    7.51409e+01   -1.67114e+00    1.99142e+02    1.50347e-05    5.63208e-06    6.89325e+01    5.20423e-06    1.94952e-06    2.74963e+02    2.07590e-05    7.77641e-06    4.35620e+01    3.28882e-06    1.23200e-06    3.50778e+02    2.64829e-05    9.92058e-06    3.08440e+01    2.32865e-06    8.72320e-07    5.00265e+01    3.77687e-06    1.41483e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.13567e+02    2.55899e+02    3.38770e+02    8.46926e+01    3.85776e+02    1.29700e+03    1.16414e+01    6.18248e+02
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.31149        0.00290        0.22166        0.00050        0.93527        0.01275      620.40214     1826.76107       57.44987     1704.00000    1.17338e+02    5.29360e+02    1.17338e+02    8.85605e-06    3.33351e-06    7.54747e-08    2.84095e-08    7.16048e+01   -1.71442e+00    1.90168e+02    1.43529e-05    5.40258e-06    6.58272e+01    4.96829e-06    1.87012e-06    2.61983e+02    1.97731e-05    7.44281e-06    4.14546e+01    3.12877e-06    1.17770e-06    3.34804e+02    2.52693e-05    9.51162e-06    2.92949e+01    2.21103e-06    8.32254e-07    4.67934e+01    3.53172e-06    1.32938e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.85396e+02    1.58911e+02    3.33706e+02    8.34264e+01    2.59863e+02    1.27441e+03    1.26111e+01    4.92159e+02
  mc.p5.hnu.323.nodk            323        0.10433        0.32300        0.31279        0.00290        0.22381        0.00051        0.93724        0.01215      554.88714     1817.02286       54.51801     1758.00000    1.14155e+02    5.10047e+02    1.14155e+02    8.53295e-06    3.22788e-06    7.47488e-08    2.82763e-08    6.92043e+01   -8.52878e-01    1.83979e+02    1.37522e-05    5.20225e-06    6.33110e+01    4.73242e-06    1.79020e-06    2.53799e+02    1.89712e-05    7.17649e-06    4.00536e+01    2.99396e-06    1.13257e-06    3.23613e+02    2.41897e-05    9.15058e-06    2.83802e+01    2.12139e-06    8.02488e-07    6.89664e+01    5.15516e-06    1.95011e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.12586e+02    8.21668e+01    3.30157e+02    8.25393e+01    2.34158e+02    1.22338e+03    1.24904e+01    3.94733e+02
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.31294        0.00290        0.22463        0.00050        0.92784        0.01279      610.54169     1792.71531       54.88718     1716.00000    1.13642e+02    5.05911e+02    1.13642e+02    8.46376e-06    3.21815e-06    7.44777e-08    2.83184e-08    6.93204e+01   -1.10668e+00    1.84474e+02    1.37392e-05    5.22401e-06    6.36164e+01    4.73800e-06    1.80151e-06    2.54293e+02    1.89391e-05    7.20116e-06    4.02380e+01    2.99683e-06    1.13947e-06    3.24106e+02    2.41387e-05    9.17816e-06    2.83780e+01    2.11353e-06    8.03620e-07    6.03543e+01    4.49505e-06    1.70914e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.85929e+02    7.99831e+01    3.21383e+02    8.03457e+01    2.08214e+02    1.20723e+03    1.19823e+01    4.17532e+02
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.31223        0.00290        0.22484        0.00050        0.91189        0.01386      711.07127     1754.47071       54.87572     1733.00000    1.13413e+02    5.04427e+02    1.13413e+02    8.43894e-06    3.22570e-06    7.44088e-08    2.84420e-08    6.90349e+01   -3.11012e-01    1.83240e+02    1.36346e-05    5.21170e-06    6.33270e+01    4.71209e-06    1.80115e-06    2.53062e+02    1.88300e-05    7.19759e-06    3.99884e+01    2.97549e-06    1.13735e-06    3.22877e+02    2.40249e-05    9.18328e-06    2.82990e+01    2.10570e-06    8.04881e-07    9.41862e+01    7.00828e-06    2.67885e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.22388e+02    7.66069e+01    3.07817e+02    7.69542e+01    1.79987e+02    1.15831e+03    1.11514e+01    3.78133e+02
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.31141        0.00290        0.22653        0.00050        0.91649        0.01369      678.07655     1743.42936       51.95962     1689.00000    1.09566e+02    4.83672e+02    1.09566e+02    8.09171e-06    3.10987e-06    7.38521e-08    2.83834e-08    6.66576e+01   -8.16552e-01    1.77398e+02    1.31012e-05    5.03515e-06    6.09917e+01    4.50436e-06    1.73115e-06    2.44211e+02    1.80355e-05    6.93153e-06    3.86827e+01    2.85680e-06    1.09795e-06    3.12030e+02    2.30441e-05    8.85647e-06    2.73180e+01    2.01749e-06    7.75378e-07    6.77772e+01    5.00549e-06    1.92375e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.71279e+02    7.71031e+01    3.03955e+02    7.59886e+01    1.23812e+02    1.03960e+03    1.10051e+01    2.97060e+02
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.31073        0.00290        0.22692        0.00050        0.89827        0.01515      865.33930     1744.57391       60.06254     1696.00000    1.20053e+02    5.29053e+02    1.20053e+02    8.85092e-06    3.42080e-06    7.37248e-08    2.84940e-08    7.31579e+01   -6.63960e-01    1.93878e+02    1.42936e-05    5.52435e-06    6.71049e+01    4.94730e-06    1.91209e-06    2.67698e+02    1.97360e-05    7.62779e-06    4.23997e+01    3.12591e-06    1.20814e-06    3.42525e+02    2.52526e-05    9.75991e-06    3.00137e+01    2.21276e-06    8.55212e-07    8.10092e+01    5.97239e-06    2.30828e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.03165e+03    5.45053e+01    3.04354e+02    7.60885e+01    2.64896e+02    1.26582e+03    1.17080e+01    5.98491e+02
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.30992        0.00270        0.21757        0.00049        0.87864        0.01730      994.15424     1601.70318       61.18562     1549.00000    1.19824e+02    5.50742e+02    1.19824e+02    9.21376e-06    3.58171e-06    7.68942e-08    2.98914e-08    7.31121e+01   -7.20854e-01    1.93648e+02    1.48904e-05    5.78843e-06    6.69491e+01    5.14800e-06    2.00121e-06    2.67470e+02    2.05669e-05    7.99505e-06    4.22888e+01    3.25177e-06    1.26407e-06    3.42298e+02    2.63207e-05    1.02318e-05    2.99257e+01    2.30111e-06    8.94522e-07    7.83521e+01    6.02482e-06    2.34206e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.22948e+03    4.59435e+01    2.56545e+02    6.41363e+01    3.01116e+02    1.23079e+03    1.02567e+01    6.05408e+02
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.30868        0.00270        0.21708        0.00049        0.88293        0.01709      947.92287     1590.28536       60.26849     1546.00000    1.18859e+02    5.47548e+02    1.18859e+02    9.16034e-06    3.58225e-06    7.70689e-08    3.01386e-08    7.22674e+01   -6.12799e-01    1.91684e+02    1.47729e-05    5.77709e-06    6.64511e+01    5.12131e-06    2.00274e-06    2.64505e+02    2.03851e-05    7.97183e-06    4.17346e+01    3.21644e-06    1.25782e-06    3.38330e+02    2.60747e-05    1.01968e-05    2.95616e+01    2.27828e-06    8.90945e-07    8.23902e+01    6.34972e-06    2.48313e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.16406e+03    4.52909e+01    2.52901e+02    6.32252e+01    2.91423e+02    1.21592e+03    1.04124e+01    5.89062e+02
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.30866        0.00270        0.21944        0.00050        0.88193        0.01704      925.35675     1574.30254       60.39673     1555.00000    1.18833e+02    5.41524e+02    1.18833e+02    9.05955e-06    3.56468e-06    7.62374e-08    2.99973e-08    7.22639e+01   -2.67112e-01    1.91658e+02    1.46115e-05    5.74922e-06    6.64345e+01    5.06479e-06    1.99285e-06    2.64480e+02    2.01632e-05    7.93367e-06    4.17231e+01    3.18086e-06    1.25158e-06    3.38304e+02    2.57914e-05    1.01482e-05    2.95525e+01    2.25301e-06    8.86495e-07    1.01181e+02    7.71375e-06    3.03514e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.14527e+03    8.86733e+01    2.47843e+02    6.19607e+01    2.74278e+02    1.25226e+03    1.14363e+01    5.66042e+02
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.30675        0.00270        0.21859        0.00050        0.88863        0.01650      847.05276     1567.75247       56.14482     1554.00000    1.12550e+02    5.14901e+02    1.12550e+02    8.61416e-06    3.41097e-06    7.65362e-08    3.03062e-08    6.87022e+01   -2.00175e-01    1.82379e+02    1.39586e-05    5.52722e-06    6.31674e+01    4.83459e-06    1.91436e-06    2.52205e+02    1.93028e-05    7.64337e-06    3.97590e+01    3.04300e-06    1.20494e-06    3.21013e+02    2.45691e-05    9.72868e-06    2.80753e+01    2.14877e-06    8.50855e-07    1.00229e+02    7.67113e-06    3.03756e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.02216e+03    8.79369e+01    2.45785e+02    6.14462e+01    1.81060e+02    1.14975e+03    1.17089e+01    3.92395e+02
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.30639        0.00270        0.21966        0.00050        0.89933        0.01535      727.32412     1579.99615       54.50975     1547.00000    1.10282e+02    5.02049e+02    1.10282e+02    8.39914e-06    3.34761e-06    7.61610e-08    3.03551e-08    6.74634e+01   -4.89097e-01    1.79111e+02    1.36413e-05    5.43694e-06    6.18034e+01    4.70701e-06    1.87605e-06    2.46927e+02    1.88062e-05    7.49551e-06    3.91113e+01    2.97876e-06    1.18723e-06    3.15750e+02    2.40478e-05    9.58462e-06    2.75781e+01    2.10037e-06    8.37136e-07    8.27200e+01    6.30003e-06    2.51098e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.65141e+02    8.93158e+01    2.49639e+02    6.24097e+01    1.77204e+02    1.15360e+03    1.14393e+01    3.62569e+02
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.30494        0.00270        0.21979        0.00050        0.90210        0.01551      719.52308     1559.68074       52.80870     1569.00000    1.08107e+02    4.91869e+02    1.08107e+02    8.22885e-06    3.30187e-06    7.61174e-08    3.05425e-08    6.59427e+01    1.41324e-01    1.74935e+02    1.33156e-05    5.34294e-06    6.03099e+01    4.59063e-06    1.84201e-06    2.41757e+02    1.84019e-05    7.38386e-06    3.80624e+01    2.89721e-06    1.16252e-06    3.08574e+02    2.34879e-05    9.42463e-06    2.69218e+01    2.04922e-06    8.22260e-07    1.18231e+02    8.99946e-06    3.61108e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.44862e+02    8.70337e+01    2.43260e+02    6.08151e+01    1.51373e+02    1.12666e+03    1.24692e+01    2.62282e+02
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.30391        0.00270        0.21997        0.00050        0.90951        0.01498      689.52147     1594.13418       55.75588     1562.00000    1.12974e+02    5.13584e+02    1.12974e+02    8.59212e-06    3.47161e-06    7.60540e-08    3.07293e-08    6.85773e+01   -4.68583e-01    1.81795e+02    1.38262e-05    5.58643e-06    6.28134e+01    4.77721e-06    1.93021e-06    2.51622e+02    1.91369e-05    7.73217e-06    3.95494e+01    3.00789e-06    1.21533e-06    3.20433e+02    2.43702e-05    9.84667e-06    2.80621e+01    2.13423e-06    8.62328e-07    8.51062e+01    6.47267e-06    2.61525e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.07339e+02    4.27254e+01    2.54126e+02    6.35316e+01    2.23496e+02    1.27103e+03    1.31379e+01    4.33330e+02
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.30250        0.00270        0.22007        0.00050        0.90974        0.01516      709.34752     1598.60750       58.39258     1575.00000    1.16085e+02    5.27486e+02    1.16085e+02    8.82471e-06    3.59114e-06    7.60197e-08    3.09356e-08    7.07693e+01   -3.33584e-01    1.87914e+02    1.42851e-05    5.81321e-06    6.46837e+01    4.91724e-06    2.00103e-06    2.59739e+02    1.97453e-05    8.03516e-06    4.10260e+01    3.11878e-06    1.26916e-06    3.30547e+02    2.51281e-05    1.02256e-05    2.89725e+01    2.20248e-06    8.96279e-07    9.51967e+01    7.23682e-06    2.94496e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.33599e+02    4.29655e+01    2.55555e+02    6.38886e+01    2.90427e+02    1.37499e+03    1.32962e+01    5.34973e+02
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.30034        0.00270        0.21986        0.00050        0.89831        0.01608      771.31610     1551.20165       56.39903     1557.00000    1.13246e+02    5.15078e+02    1.13246e+02    8.61712e-06    3.53256e-06    7.60923e-08    3.11938e-08    6.87899e+01    8.42907e-02    1.82064e+02    1.38536e-05    5.67926e-06    6.30682e+01    4.79900e-06    1.96733e-06    2.51888e+02    1.91668e-05    7.85735e-06    3.97425e+01    3.02409e-06    1.23972e-06    3.21708e+02    2.44795e-05    1.00353e-05    2.80834e+01    2.13693e-06    8.76026e-07    1.19317e+02    9.07912e-06    3.72195e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.20453e+02    4.04551e+01    2.40623e+02    6.01557e+01    2.22047e+02    1.24746e+03    1.35703e+01    4.36085e+02
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.29960        0.00250        0.21102        0.00049        0.88060        0.01741      750.27817     1385.29749       53.84395     1439.00000    1.07661e+02    5.10202e+02    1.07661e+02    8.53554e-06    3.52575e-06    7.92817e-08    3.27486e-08    6.54558e+01    8.20439e-01    1.73483e+02    1.37540e-05    5.68132e-06    5.97708e+01    4.73873e-06    1.95741e-06    2.40313e+02    1.90524e-05    7.86992e-06    3.78245e+01    2.99879e-06    1.23870e-06    3.06123e+02    2.42700e-05    1.00251e-05    2.66588e+01    2.11356e-06    8.73039e-07    1.62344e+02    1.28709e-05    5.31653e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.35519e+02    3.22643e+01    1.91905e+02    4.79762e+01    2.07030e+02    1.15061e+03    1.21740e+01    3.21693e+02
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.29841        0.00250        0.21116        0.00049        0.87470        0.01745      755.13898     1377.42911       53.30109     1396.00000    1.06698e+02    5.05284e+02    1.06698e+02    8.45327e-06    3.51916e-06    7.92261e-08    3.29824e-08    6.49495e+01    2.85928e-01    1.72526e+02    1.36686e-05    5.69031e-06    5.94810e+01    4.71245e-06    1.96182e-06    2.38348e+02    1.88834e-05    7.86130e-06    3.74967e+01    2.97072e-06    1.23673e-06    3.04166e+02    2.40979e-05    1.00321e-05    2.64928e+01    2.09892e-06    8.73794e-07    1.25940e+02    9.97776e-06    4.15381e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.54478e+02    2.33538e+00    1.89731e+02    4.74328e+01    1.84161e+02    1.16677e+03    1.22118e+01    2.83890e+02
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.29775        0.00250        0.21250        0.00049        0.87339        0.01819      804.82116     1362.19597       51.07017     1381.00000    1.03759e+02    4.88285e+02    1.03759e+02    8.16887e-06    3.42826e-06    7.87293e-08    3.30405e-08    6.30108e+01    2.98426e-01    1.67588e+02    1.31941e-05    5.53721e-06    5.78485e+01    4.55437e-06    1.91135e-06    2.31410e+02    1.82188e-05    7.64593e-06    3.64559e+01    2.87015e-06    1.20452e-06    2.95226e+02    2.32429e-05    9.75443e-06    2.57493e+01    2.02723e-06    8.50771e-07    1.23009e+02    9.68443e-06    4.06429e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.96585e+02    2.28401e+00    1.85558e+02    4.63894e+01    9.64141e+01    1.05542e+03    1.12517e+01    2.14257e+02
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.29575        0.00250        0.21202        0.00049        0.87534        0.01854      814.20667     1346.86425       52.58953     1384.00000    1.04910e+02    4.94820e+02    1.04910e+02    8.27820e-06    3.50310e-06    7.89074e-08    3.33913e-08    6.41290e+01    5.79079e-01    1.69734e+02    1.33933e-05    5.66766e-06    5.85992e+01    4.62391e-06    1.95671e-06    2.35568e+02    1.85881e-05    7.86593e-06    3.69965e+01    2.91930e-06    1.23536e-06    3.00383e+02    2.37025e-05    1.00302e-05    2.61608e+01    2.06428e-06    8.73543e-07    1.43399e+02    1.13152e-05    4.78827e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.00526e+03    2.23289e+00    1.81404e+02    4.53511e+01    1.34577e+02    1.13963e+03    1.24732e+01    2.44726e+02
  mc.p5.hnu.341.nodk            341        0.11628        0.34100        0.29503        0.00250        0.21280        0.00050        0.86508        0.01889      863.68299     1346.16068       56.08141     1395.00000    1.10345e+02    5.18535e+02    1.10345e+02    8.67495e-06    3.70254e-06    7.86167e-08    3.35542e-08    6.70171e+01    7.28760e-01    1.78173e+02    1.40074e-05    5.97847e-06    6.15277e+01    4.83710e-06    2.06451e-06    2.45996e+02    1.93394e-05    8.25419e-06    3.87750e+01    3.04836e-06    1.30107e-06    3.13812e+02    2.46708e-05    1.05297e-05    2.73869e+01    2.15306e-06    9.18945e-07    1.59951e+02    1.25748e-05    5.36704e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.11105e+03    7.25037e+00    1.81215e+02    4.53037e+01    1.73542e+02    1.27190e+03    1.37754e+01    3.41082e+02
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.29255        0.00250        0.21282        0.00049        0.87052        0.01899      834.01808     1323.84804       53.44373     1379.00000    1.05780e+02    4.97027e+02    1.05780e+02    8.31513e-06    3.58042e-06    7.86081e-08    3.38479e-08    6.46535e+01    8.53039e-01    1.71611e+02    1.34900e-05    5.80866e-06    5.93349e+01    4.66420e-06    2.00836e-06    2.37438e+02    1.86646e-05    8.03678e-06    3.73072e+01    2.93265e-06    1.26277e-06    3.02245e+02    2.37589e-05    1.02303e-05    2.63166e+01    2.06869e-06    8.90760e-07    1.62495e+02    1.27734e-05    5.50013e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.04356e+03    7.01201e+00    1.75257e+02    4.38143e+01    1.23789e+02    1.21408e+03    1.51083e+01    2.33604e+02
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.29107        0.00250        0.21281        0.00049        0.86863        0.01882      787.41375     1294.94640       51.74021     1352.00000    1.03009e+02    4.84036e+02    1.03009e+02    8.09779e-06    3.51871e-06    7.86126e-08    3.41593e-08    6.30238e+01    9.05271e-01    1.66834e+02    1.31153e-05    5.69893e-06    5.74846e+01    4.51902e-06    1.96363e-06    2.30656e+02    1.81325e-05    7.87905e-06    3.62758e+01    2.85174e-06    1.23916e-06    2.95485e+02    2.32289e-05    1.00936e-05    2.56433e+01    2.01588e-06    8.75955e-07    1.61768e+02    1.27170e-05    5.52589e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.91516e+02    6.70919e+00    1.67689e+02    4.19222e+01    1.05481e+02    1.18799e+03    1.70050e+01    1.58741e+02
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.28907        0.00250        0.21286        0.00049        0.88360        0.01781      695.07680     1307.72973       49.44263     1338.00000    1.00339e+02    4.71374e+02    1.00339e+02    7.88596e-06    3.45898e-06    7.85932e-08    3.44729e-08    6.12560e+01    4.94160e-01    1.62163e+02    1.27449e-05    5.59022e-06    5.60909e+01    4.40837e-06    1.93362e-06    2.24994e+02    1.76830e-05    7.75621e-06    3.54178e+01    2.78360e-06    1.22096e-06    2.86806e+02    2.25410e-05    9.88705e-06    2.49176e+01    1.95835e-06    8.58983e-07    1.31758e+02    1.03552e-05    4.54207e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.48074e+02    6.84230e+00    1.71016e+02    4.27539e+01    1.10488e+02    1.14638e+03    1.84136e+01    1.00603e+02
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.28574        0.00230        0.20164        0.00048        0.89766        0.01785      599.33174     1231.10132       49.40788     1211.00000    9.98815e+01    4.95350e+02    9.98815e+01    8.28707e-06    3.67029e-06    8.29690e-08    3.67464e-08    6.05990e+01   -3.31710e-01    1.60702e+02    1.33333e-05    5.90523e-06    5.54547e+01    4.60102e-06    2.03776e-06    2.22530e+02    1.84631e-05    8.17717e-06    3.48562e+01    2.89199e-06    1.28084e-06    2.83337e+02    2.35082e-05    1.04116e-05    2.47037e+01    2.04964e-06    9.07772e-07    8.16277e+01    6.77257e-06    2.99953e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.18748e+02    2.38691e+00    1.51561e+02    3.78903e+01    1.81999e+02    1.18509e+03    1.56553e+01    1.47808e+02
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.28508        0.00230        0.20267        0.00048        0.89118        0.01836      652.69538     1240.30858       52.89784     1230.00000    1.04498e+02    5.15609e+02    1.04498e+02    8.62600e-06    3.85878e-06    8.25473e-08    3.69269e-08    6.35491e+01   -1.62214e-01    1.68319e+02    1.38943e-05    6.21552e-06    5.80288e+01    4.79012e-06    2.14282e-06    2.33148e+02    1.92457e-05    8.60943e-06    3.67196e+01    3.03110e-06    1.35594e-06    2.96957e+02    2.45130e-05    1.09657e-05    2.58655e+01    2.13513e-06    9.55133e-07    9.48767e+01    7.83181e-06    3.50350e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.00777e+02    2.42274e+00    1.53837e+02    3.84591e+01    2.73885e+02    1.29804e+03    1.61380e+01    2.14627e+02
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.28358        0.00230        0.20315        0.00048        0.87387        0.01969      747.34254     1213.54352       57.63887     1226.00000    1.10475e+02    5.43798e+02    1.10475e+02    9.09759e-06    4.11195e-06    8.23501e-08    3.72208e-08    6.73482e+01    1.84956e-01    1.78298e+02    1.46828e-05    6.63639e-06    6.17737e+01    5.08707e-06    2.29927e-06    2.47129e+02    2.03511e-05    9.19833e-06    3.87643e+01    3.19224e-06    1.44284e-06    3.14941e+02    2.59354e-05    1.17224e-05    2.74342e+01    2.25921e-06    1.02112e-06    1.23633e+02    1.01812e-05    4.60173e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.69722e+02    2.31931e+00    1.47269e+02    3.68172e+01    3.81582e+02    1.46845e+03    1.80883e+01    2.97989e+02
