                 run          burst_time             poskick             negkick
               20438          1188941446                0.25               -0.25
               20438          1188941461                0.25               -0.25
               20438          1188941490                0.25               -0.25
               20438          1188941504                0.25               -0.25
               20438          1188941518                0.25               -0.25
               20438          1188941533                0.25               -0.25
               20438          1188941547                0.25               -0.25
               20438          1188941562                0.25               -0.25
               20438          1188941576                0.25               -0.25
               20438          1188941590                0.25               -0.25
               20438          1188941605                0.25               -0.25
               20438          1188941619                0.25               -0.25
               20438          1188941648                0.25               -0.25
               20438          1188941662                0.25               -0.25
               20438          1188941677                0.25               -0.25
               20438          1188941691                0.25               -0.25
               20438          1188941706                0.25               -0.25
               20438          1188941720                0.25               -0.25
               20438          1188941763                0.25               -0.25
               20438          1188941778                0.25               -0.25
               20438          1188941792                0.25               -0.25
               20438          1188941806                0.25               -0.25
               20438          1188941821                0.25               -0.25
               20438          1188941850                0.25               -0.25
               20438          1188941864                0.25               -0.25
               20438          1188941878                0.25               -0.25
               20438          1188941907                0.25               -0.25
               20438          1188941922                0.25               -0.25
               20438          1188941936                0.25               -0.25
               20438          1188941950                0.25               -0.25
               20438          1188941965                0.25               -0.25
               20438          1188941979                0.25               -0.25
               20438          1188941994                0.25               -0.25
               20438          1188942022                0.25               -0.25
               20438          1188942037                0.25               -0.25
               20438          1188942051                0.25               -0.25
               20438          1188942066                0.25               -0.25
               20438          1188942080                0.25               -0.25
               20438          1188942109                0.25               -0.25
               20438          1188942123                0.25               -0.25
               20438          1188942138                0.25               -0.25
               20438          1188942152                0.25               -0.25
               20438          1188942166                0.25               -0.25
               20438          1188942181                0.25               -0.25
               20438          1188942195                0.25               -0.25
               20438          1188942210                0.25               -0.25
               20438          1188942238                0.25               -0.25
               20438          1188942253                0.25               -0.25
               20438          1188942267                0.25               -0.25
               20438          1188942282                0.25               -0.25
               20438          1188942296                0.25               -0.25
               20438          1188942310                0.25               -0.25
               20438          1188942325                0.25               -0.25
               20438          1188942339                0.25               -0.25
               20438          1188942354                0.25               -0.25
               20438          1188942368                0.25               -0.25
               20438          1188942397                0.25               -0.25
               20438          1188942411                0.25               -0.25
               20438          1188942426                0.25               -0.25
               20438          1188942440                0.25               -0.25
               20438          1188942454                0.25               -0.25
               20438          1188942483                0.25               -0.25
               20438          1188942498                0.25               -0.25
               20438          1188942512                0.25               -0.25
               20438          1188942526                0.25               -0.25
               20438          1188942541                0.25               -0.25
               20438          1188942555                0.25               -0.25
               20438          1188942570                0.25               -0.25
               20438          1188942584                0.25               -0.25
               20438          1188942598                0.25               -0.25
               20438          1188942613                0.25               -0.25
               20438          1188942627                0.25               -0.25
               20438          1188942656                0.25               -0.25
               20438          1188942670                0.25               -0.25
               20438          1188942685                0.25               -0.25
               20438          1188942699                0.25               -0.25
               20438          1188942714                0.25               -0.25
               20438          1188942728                0.25               -0.25
               20438          1188942742                0.25               -0.25
               20438          1188942757                0.25               -0.25
               20438          1188942771                0.25               -0.25
               20438          1188942786                0.25               -0.25
               20438          1188942800                0.25               -0.25
               20438          1188942829                0.25               -0.25
               20438          1188942843                0.25               -0.25
               20438          1188942858                0.25               -0.25
               20438          1188942872                0.25               -0.25
               20438          1188942887                0.25               -0.25
               20438          1188942901                0.25               -0.25
               20438          1188942915                0.25               -0.25
               20438          1188942930                0.25               -0.25
               20438          1188942944                0.25               -0.25
               20438          1188942973                0.25               -0.25
               20438          1188942987                0.25               -0.25
               20438          1188943002                0.25               -0.25
               20438          1188943016                0.25               -0.25
               20438          1188943045                0.25               -0.25
               20438          1188943059                0.25               -0.25
               20438          1188943088                0.25               -0.25
               20438          1188943102                0.25               -0.25
               20438          1188943117                0.25               -0.25
               20438          1188943131                0.25               -0.25
               20438          1188943146                0.25               -0.25
               20438          1188943160                0.25               -0.25
               20438          1188943174                0.25               -0.25
               20438          1188943189                0.25               -0.25
               20438          1188943203                0.25               -0.25
               20438          1188943218                0.25               -0.25
               20438          1188943246                0.25               -0.25
