                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20522          1191135967               10834           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135981               11034           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135996               10924           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136010               10840           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136024               10920           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136039               10913           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136053               10872           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136183               11065           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136197               10890           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136212               10879           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136226               10989           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136240               11023           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136255               11006           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136269               10950           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136284               10921           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136298               11006           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136312               10634           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136327               10932           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136341               10974           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136356               10897           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
