                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20497          1190494386                8935                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494400                8978                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494414                8987                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494429                8885                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494443                8886                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494458                8964                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494472                9029                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494486                9042                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494501                9207                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494515                9116                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494530                9014                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494544                9036                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494558                9027                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494573                9094                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494587                8981                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494602                4404                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494616                8452                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494630                9067                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494659                8931                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494674                8977                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494688                9144                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494702                8988                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494717                9021                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494731                9005                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494746                8924                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494760                8889                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494774                8958                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494789                9131                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494803                9028                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494818                9020                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494832                8970                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494846                8514                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494861                9159                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494875                8987                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494890                9032                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494904                8913                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494918                8627                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494933                9046                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494947                8886                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494962                8913                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494976                9008                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
