                 run          burst_time             poskick             negkick
               20523          1191155220               -0.25                0.25
               20523          1191155234               -0.25                0.25
               20523          1191155248               -0.25                0.25
               20523          1191155263               -0.25                0.25
               20523          1191155277               -0.25                0.25
               20523          1191155292               -0.25                0.25
               20523          1191155306               -0.25                0.25
               20523          1191155320               -0.25                0.25
               20523          1191155335               -0.25                0.25
               20523          1191155349               -0.25                0.25
               20523          1191155364               -0.25                0.25
               20523          1191155378               -0.25                0.25
               20523          1191155392               -0.25                0.25
               20523          1191155407               -0.25                0.25
               20523          1191155421               -0.25                0.25
               20523          1191155436               -0.25                0.25
               20523          1191155450               -0.25                0.25
               20523          1191155464               -0.25                0.25
               20523          1191155479               -0.25                0.25
               20523          1191155493               -0.25                0.25
               20523          1191155508               -0.25                0.25
               20523          1191155522               -0.25                0.25
               20523          1191155536               -0.25                0.25
               20523          1191155551               -0.25                0.25
               20523          1191155565               -0.25                0.25
               20523          1191155580               -0.25                0.25
               20523          1191155594               -0.25                0.25
               20523          1191155608               -0.25                0.25
               20523          1191155623               -0.25                0.25
               20523          1191155637               -0.25                0.25
               20523          1191155652               -0.25                0.25
               20523          1191155666               -0.25                0.25
               20523          1191155680               -0.25                0.25
               20523          1191155695               -0.25                0.25
               20523          1191155709               -0.25                0.25
               20523          1191155724               -0.25                0.25
               20523          1191155738               -0.25                0.25
               20523          1191155767               -0.25                0.25
               20523          1191155781               -0.25                0.25
               20523          1191155796               -0.25                0.25
               20523          1191155810               -0.25                0.25
               20523          1191155824               -0.25                0.25
               20523          1191155839               -0.25                0.25
               20523          1191155853               -0.25                0.25
               20523          1191155868               -0.25                0.25
               20523          1191155882               -0.25                0.25
               20523          1191155897               -0.25                0.25
               20523          1191155911               -0.25                0.25
               20523          1191155925               -0.25                0.25
               20523          1191155940               -0.25                0.25
               20523          1191155954               -0.25                0.25
               20523          1191155968               -0.25                0.25
               20523          1191155983               -0.25                0.25
               20523          1191155997               -0.25                0.25
               20523          1191156012               -0.25                0.25
               20523          1191156026               -0.25                0.25
               20523          1191156040               -0.25                0.25
               20523          1191156055               -0.25                0.25
               20523          1191156069               -0.25                0.25
               20523          1191156084               -0.25                0.25
               20523          1191156098               -0.25                0.25
               20523          1191156112               -0.25                0.25
               20523          1191156127               -0.25                0.25
               20523          1191156141               -0.25                0.25
               20523          1191156156               -0.25                0.25
               20523          1191156170               -0.25                0.25
               20523          1191156184               -0.25                0.25
               20523          1191156199               -0.25                0.25
               20523          1191156213               -0.25                0.25
               20523          1191156228               -0.25                0.25
               20523          1191156242               -0.25                0.25
               20523          1191156256               -0.25                0.25
               20523          1191156271               -0.25                0.25
               20523          1191156285               -0.25                0.25
               20523          1191156300               -0.25                0.25
               20523          1191156314               -0.25                0.25
               20523          1191156328               -0.25                0.25
               20523          1191156343               -0.25                0.25
               20523          1191156357               -0.25                0.25
               20523          1191156372               -0.25                0.25
               20523          1191156386               -0.25                0.25
               20523          1191156400               -0.25                0.25
               20523          1191156415               -0.25                0.25
               20523          1191156429               -0.25                0.25
               20523          1191156444               -0.25                0.25
               20523          1191156458               -0.25                0.25
               20523          1191156472               -0.25                0.25
               20523          1191156487               -0.25                0.25
               20523          1191156501               -0.25                0.25
               20523          1191156516               -0.25                0.25
               20523          1191156530               -0.25                0.25
               20523          1191156544               -0.25                0.25
               20523          1191156559               -0.25                0.25
               20523          1191156573               -0.25                0.25
               20523          1191156588               -0.25                0.25
               20523          1191156602               -0.25                0.25
               20523          1191156616               -0.25                0.25
               20523          1191156631               -0.25                0.25
               20523          1191156645               -0.25                0.25
               20523          1191156660               -0.25                0.25
               20523          1191156674               -0.25                0.25
               20523          1191156688               -0.25                0.25
               20523          1191156703               -0.25                0.25
               20523          1191156717               -0.25                0.25
               20523          1191156732               -0.25                0.25
               20523          1191156746               -0.25                0.25
               20523          1191156760               -0.25                0.25
               20523          1191156789               -0.25                0.25
               20523          1191156804               -0.25                0.25
               20523          1191156818               -0.25                0.25
               20523          1191156832               -0.25                0.25
               20523          1191156847               -0.25                0.25
               20523          1191156861               -0.25                0.25
               20523          1191156876               -0.25                0.25
               20523          1191156890               -0.25                0.25
               20523          1191156904               -0.25                0.25
               20523          1191156919               -0.25                0.25
               20523          1191156933               -0.25                0.25
               20523          1191156948               -0.25                0.25
               20523          1191156962               -0.25                0.25
               20523          1191156976               -0.25                0.25
               20523          1191156991               -0.25                0.25
               20523          1191157005               -0.25                0.25
               20523          1191157020               -0.25                0.25
               20523          1191157034               -0.25                0.25
               20523          1191157048               -0.25                0.25
               20523          1191157063               -0.25                0.25
               20523          1191157077               -0.25                0.25
               20523          1191157092               -0.25                0.25
               20523          1191157106               -0.25                0.25
               20523          1191157120               -0.25                0.25
               20523          1191157135               -0.25                0.25
               20523          1191157149               -0.25                0.25
               20523          1191157164               -0.25                0.25
               20523          1191157178               -0.25                0.25
               20523          1191157192               -0.25                0.25
               20523          1191157207               -0.25                0.25
               20523          1191157221               -0.25                0.25
               20523          1191157236               -0.25                0.25
               20523          1191157250               -0.25                0.25
               20523          1191157264               -0.25                0.25
               20523          1191157279               -0.25                0.25
               20523          1191157293               -0.25                0.25
               20523          1191157308               -0.25                0.25
               20523          1191157322               -0.25                0.25
               20523          1191157336               -0.25                0.25
               20523          1191157351               -0.25                0.25
               20523          1191157365               -0.25                0.25
               20523          1191157380               -0.25                0.25
               20523          1191157394               -0.25                0.25
               20523          1191157408               -0.25                0.25
               20523          1191157423               -0.25                0.25
               20523          1191157437               -0.25                0.25
               20523          1191157452               -0.25                0.25
               20523          1191157466               -0.25                0.25
               20523          1191157480               -0.25                0.25
               20523          1191157495               -0.25                0.25
               20523          1191157509               -0.25                0.25
               20523          1191157524               -0.25                0.25
               20523          1191157538               -0.25                0.25
               20523          1191157552               -0.25                0.25
               20523          1191157567               -0.25                0.25
               20523          1191157581               -0.25                0.25
               20523          1191157596               -0.25                0.25
               20523          1191157610               -0.25                0.25
               20523          1191157624               -0.25                0.25
               20523          1191157639               -0.25                0.25
               20523          1191157653               -0.25                0.25
               20523          1191157668               -0.25                0.25
               20523          1191157682               -0.25                0.25
               20523          1191157696               -0.25                0.25
               20523          1191157711               -0.25                0.25
               20523          1191157725               -0.25                0.25
               20523          1191157740               -0.25                0.25
               20523          1191157754               -0.25                0.25
               20523          1191157768               -0.25                0.25
               20523          1191157783               -0.25                0.25
               20523          1191157797               -0.25                0.25
               20523          1191157812               -0.25                0.25
               20523          1191157826               -0.25                0.25
               20523          1191157840               -0.25                0.25
               20523          1191157855               -0.25                0.25
               20523          1191157869               -0.25                0.25
               20523          1191157884               -0.25                0.25
               20523          1191157898               -0.25                0.25
               20523          1191157912               -0.25                0.25
               20523          1191157927               -0.25                0.25
               20523          1191157941               -0.25                0.25
               20523          1191157956               -0.25                0.25
               20523          1191157970               -0.25                0.25
               20523          1191157984               -0.25                0.25
               20523          1191157999               -0.25                0.25
               20523          1191158013               -0.25                0.25
               20523          1191158028               -0.25                0.25
               20523          1191158042               -0.25                0.25
               20523          1191158056               -0.25                0.25
               20523          1191158071               -0.25                0.25
               20523          1191158085               -0.25                0.25
               20523          1191158100               -0.25                0.25
               20523          1191158114               -0.25                0.25
               20523          1191158128               -0.25                0.25
               20523          1191158143               -0.25                0.25
               20523          1191158157               -0.25                0.25
               20523          1191158172               -0.25                0.25
               20523          1191158186               -0.25                0.25
               20523          1191158200               -0.25                0.25
               20523          1191158215               -0.25                0.25
               20523          1191158229               -0.25                0.25
               20523          1191158244               -0.25                0.25
               20523          1191158258               -0.25                0.25
               20523          1191158272               -0.25                0.25
               20523          1191158287               -0.25                0.25
               20523          1191158301               -0.25                0.25
               20523          1191158316               -0.25                0.25
               20523          1191158330               -0.25                0.25
               20523          1191158344               -0.25                0.25
               20523          1191158359               -0.25                0.25
               20523          1191158373               -0.25                0.25
               20523          1191158388               -0.25                0.25
               20523          1191158402               -0.25                0.25
               20523          1191158416               -0.25                0.25
               20523          1191158431               -0.25                0.25
               20523          1191158445               -0.25                0.25
               20523          1191158460               -0.25                0.25
               20523          1191158474               -0.25                0.25
               20523          1191158488               -0.25                0.25
               20523          1191158503               -0.25                0.25
               20523          1191158517               -0.25                0.25
               20523          1191158532               -0.25                0.25
               20523          1191158546               -0.25                0.25
               20523          1191158560               -0.25                0.25
               20523          1191158575               -0.25                0.25
               20523          1191158589               -0.25                0.25
               20523          1191158604               -0.25                0.25
               20523          1191158618               -0.25                0.25
               20523          1191158632               -0.25                0.25
               20523          1191158647               -0.25                0.25
               20523          1191158661               -0.25                0.25
               20523          1191158676               -0.25                0.25
               20523          1191158690               -0.25                0.25
               20523          1191158704               -0.25                0.25
               20523          1191158719               -0.25                0.25
               20523          1191158733               -0.25                0.25
               20523          1191158748               -0.25                0.25
               20523          1191158762               -0.25                0.25
               20523          1191158776               -0.25                0.25
               20523          1191158791               -0.25                0.25
               20523          1191158805               -0.25                0.25
               20523          1191158820               -0.25                0.25
               20523          1191158834               -0.25                0.25
               20523          1191158848               -0.25                0.25
               20523          1191158863               -0.25                0.25
               20523          1191158877               -0.25                0.25
               20523          1191158892               -0.25                0.25
               20523          1191158906               -0.25                0.25
               20523          1191158920               -0.25                0.25
               20523          1191158935               -0.25                0.25
               20523          1191158949               -0.25                0.25
               20523          1191158964               -0.25                0.25
               20523          1191158978               -0.25                0.25
               20523          1191158992               -0.25                0.25
               20523          1191159007               -0.25                0.25
               20523          1191159021               -0.25                0.25
               20523          1191159036               -0.25                0.25
               20523          1191159050               -0.25                0.25
               20523          1191159064               -0.25                0.25
               20523          1191159079               -0.25                0.25
               20523          1191159093               -0.25                0.25
               20523          1191159108               -0.25                0.25
               20523          1191159122               -0.25                0.25
               20523          1191159136               -0.25                0.25
               20523          1191159151               -0.25                0.25
               20523          1191159165               -0.25                0.25
               20523          1191159180               -0.25                0.25
               20523          1191159194               -0.25                0.25
               20523          1191159208               -0.25                0.25
               20523          1191159223               -0.25                0.25
               20523          1191159237               -0.25                0.25
               20523          1191159252               -0.25                0.25
               20523          1191159266               -0.25                0.25
               20523          1191159280               -0.25                0.25
               20523          1191159295               -0.25                0.25
               20523          1191159309               -0.25                0.25
               20523          1191159324               -0.25                0.25
               20523          1191159338               -0.25                0.25
               20523          1191159352               -0.25                0.25
               20523          1191159367               -0.25                0.25
               20523          1191159381               -0.25                0.25
               20523          1191159396               -0.25                0.25
               20523          1191159410               -0.25                0.25
               20523          1191159424               -0.25                0.25
               20523          1191159439               -0.25                0.25
               20523          1191159453               -0.25                0.25
               20523          1191159468               -0.25                0.25
               20523          1191159482               -0.25                0.25
               20523          1191159496               -0.25                0.25
               20523          1191159511               -0.25                0.25
               20523          1191159525               -0.25                0.25
               20523          1191159540               -0.25                0.25
               20523          1191159554               -0.25                0.25
               20523          1191159568               -0.25                0.25
               20523          1191159583               -0.25                0.25
               20523          1191159597               -0.25                0.25
               20523          1191159612               -0.25                0.25
               20523          1191159626               -0.25                0.25
               20523          1191159640               -0.25                0.25
               20523          1191159655               -0.25                0.25
               20523          1191159669               -0.25                0.25
               20523          1191159684               -0.25                0.25
               20523          1191159712               -0.25                0.25
               20523          1191159727               -0.25                0.25
               20523          1191159741               -0.25                0.25
               20523          1191159756               -0.25                0.25
               20523          1191159770               -0.25                0.25
               20523          1191159784               -0.25                0.25
               20523          1191159799               -0.25                0.25
               20523          1191159813               -0.25                0.25
               20523          1191159828               -0.25                0.25
               20523          1191159842               -0.25                0.25
               20523          1191159856               -0.25                0.25
               20523          1191159871               -0.25                0.25
               20523          1191159885               -0.25                0.25
               20523          1191159900               -0.25                0.25
               20523          1191159914               -0.25                0.25
               20523          1191159928               -0.25                0.25
               20523          1191159943               -0.25                0.25
               20523          1191159957               -0.25                0.25
               20523          1191159972               -0.25                0.25
               20523          1191159986               -0.25                0.25
               20523          1191160000               -0.25                0.25
               20523          1191160015               -0.25                0.25
               20523          1191160029               -0.25                0.25
               20523          1191160044               -0.25                0.25
               20523          1191160058               -0.25                0.25
               20523          1191160072               -0.25                0.25
               20523          1191160087               -0.25                0.25
               20523          1191160101               -0.25                0.25
               20523          1191160116               -0.25                0.25
               20523          1191160130               -0.25                0.25
               20523          1191160144               -0.25                0.25
               20523          1191160159               -0.25                0.25
               20523          1191160173               -0.25                0.25
               20523          1191160188               -0.25                0.25
               20523          1191160202               -0.25                0.25
               20523          1191160216               -0.25                0.25
               20523          1191160231               -0.25                0.25
               20523          1191160245               -0.25                0.25
               20523          1191160260               -0.25                0.25
               20523          1191160274               -0.25                0.25
               20523          1191160288               -0.25                0.25
               20523          1191160303               -0.25                0.25
               20523          1191160317               -0.25                0.25
               20523          1191160332               -0.25                0.25
               20523          1191160346               -0.25                0.25
               20523          1191160361               -0.25                0.25
               20523          1191160375               -0.25                0.25
               20523          1191160389               -0.25                0.25
               20523          1191160404               -0.25                0.25
               20523          1191160418               -0.25                0.25
               20523          1191160432               -0.25                0.25
               20523          1191160447               -0.25                0.25
               20523          1191160461               -0.25                0.25
               20523          1191160476               -0.25                0.25
               20523          1191160490               -0.25                0.25
               20523          1191160504               -0.25                0.25
               20523          1191160519               -0.25                0.25
               20523          1191160533               -0.25                0.25
               20523          1191160548               -0.25                0.25
               20523          1191160562               -0.25                0.25
               20523          1191160576               -0.25                0.25
               20523          1191160591               -0.25                0.25
               20523          1191160605               -0.25                0.25
               20523          1191160620               -0.25                0.25
               20523          1191160634               -0.25                0.25
               20523          1191160648               -0.25                0.25
               20523          1191160663               -0.25                0.25
               20523          1191160677               -0.25                0.25
               20523          1191160692               -0.25                0.25
               20523          1191160735               -0.25                0.25
               20523          1191160749               -0.25                0.25
               20523          1191160764               -0.25                0.25
               20523          1191160778               -0.25                0.25
               20523          1191160792               -0.25                0.25
               20523          1191160807               -0.25                0.25
               20523          1191160821               -0.25                0.25
               20523          1191160836               -0.25                0.25
               20523          1191160850               -0.25                0.25
               20523          1191160864               -0.25                0.25
               20523          1191160879               -0.25                0.25
               20523          1191160922               -0.25                0.25
               20523          1191160936               -0.25                0.25
               20523          1191160951               -0.25                0.25
               20523          1191160965               -0.25                0.25
               20523          1191160980               -0.25                0.25
               20523          1191160994               -0.25                0.25
               20523          1191161008               -0.25                0.25
               20523          1191161023               -0.25                0.25
               20523          1191161037               -0.25                0.25
               20523          1191161052               -0.25                0.25
               20523          1191161066               -0.25                0.25
               20523          1191161080               -0.25                0.25
               20523          1191161095               -0.25                0.25
               20523          1191161109               -0.25                0.25
               20523          1191161138               -0.25                0.25
               20523          1191161152               -0.25                0.25
               20523          1191161167               -0.25                0.25
               20523          1191161181               -0.25                0.25
               20523          1191161196               -0.25                0.25
               20523          1191161210               -0.25                0.25
               20523          1191161224               -0.25                0.25
               20523          1191161239               -0.25                0.25
               20523          1191161253               -0.25                0.25
               20523          1191161296               -0.25                0.25
               20523          1191161311               -0.25                0.25
               20523          1191161325               -0.25                0.25
               20523          1191161340               -0.25                0.25
               20523          1191161354               -0.25                0.25
               20523          1191161368               -0.25                0.25
               20523          1191161383               -0.25                0.25
               20523          1191161397               -0.25                0.25
               20523          1191161412               -0.25                0.25
               20523          1191161426               -0.25                0.25
               20523          1191161440               -0.25                0.25
               20523          1191161455               -0.25                0.25
               20523          1191161469               -0.25                0.25
               20523          1191161484               -0.25                0.25
               20523          1191161498               -0.25                0.25
               20523          1191161513               -0.25                0.25
               20523          1191161527               -0.25                0.25
               20523          1191161541               -0.25                0.25
               20523          1191161556               -0.25                0.25
               20523          1191161570               -0.25                0.25
               20523          1191161584               -0.25                0.25
               20523          1191161599               -0.25                0.25
               20523          1191161613               -0.25                0.25
               20523          1191161628               -0.25                0.25
               20523          1191161656               -0.25                0.25
               20523          1191161671               -0.25                0.25
               20523          1191161685               -0.25                0.25
               20523          1191161700               -0.25                0.25
               20523          1191161714               -0.25                0.25
               20523          1191161728               -0.25                0.25
               20523          1191161743               -0.25                0.25
               20523          1191161757               -0.25                0.25
               20523          1191161772               -0.25                0.25
               20523          1191161786               -0.25                0.25
               20523          1191161800               -0.25                0.25
               20523          1191161815               -0.25                0.25
               20523          1191161829               -0.25                0.25
               20523          1191161844               -0.25                0.25
               20523          1191161858               -0.25                0.25
               20523          1191161872               -0.25                0.25
               20523          1191161887               -0.25                0.25
               20523          1191161901               -0.25                0.25
               20523          1191161916               -0.25                0.25
               20523          1191161930               -0.25                0.25
               20523          1191161944               -0.25                0.25
               20523          1191161959               -0.25                0.25
               20523          1191161973               -0.25                0.25
               20523          1191161988               -0.25                0.25
               20523          1191162002               -0.25                0.25
               20523          1191162016               -0.25                0.25
               20523          1191162031               -0.25                0.25
               20523          1191162045               -0.25                0.25
               20524          1191162405               -0.25                0.25
               20524          1191162420               -0.25                0.25
               20524          1191162434               -0.25                0.25
               20524          1191162448               -0.25                0.25
               20524          1191162463               -0.25                0.25
               20524          1191162477               -0.25                0.25
               20524          1191162492               -0.25                0.25
               20524          1191162506               -0.25                0.25
               20524          1191162520               -0.25                0.25
               20524          1191162535               -0.25                0.25
               20524          1191162549               -0.25                0.25
               20524          1191162564               -0.25                0.25
               20524          1191162578               -0.25                0.25
               20524          1191162592               -0.25                0.25
               20524          1191162607               -0.25                0.25
               20524          1191162621               -0.25                0.25
               20524          1191162636               -0.25                0.25
               20524          1191162650               -0.25                0.25
               20524          1191162664               -0.25                0.25
               20524          1191162679               -0.25                0.25
               20524          1191162708               -0.25                0.25
               20524          1191162722               -0.25                0.25
               20524          1191162736               -0.25                0.25
               20524          1191162751               -0.25                0.25
               20524          1191162765               -0.25                0.25
               20524          1191162780               -0.25                0.25
               20524          1191162794               -0.25                0.25
               20524          1191162808               -0.25                0.25
               20524          1191162823               -0.25                0.25
               20524          1191162837               -0.25                0.25
               20524          1191162852               -0.25                0.25
               20524          1191162866               -0.25                0.25
               20524          1191162880               -0.25                0.25
               20524          1191162895               -0.25                0.25
               20524          1191162909               -0.25                0.25
               20524          1191162924               -0.25                0.25
               20524          1191162938               -0.25                0.25
               20524          1191162952               -0.25                0.25
               20524          1191162967               -0.25                0.25
               20524          1191162981               -0.25                0.25
               20524          1191162996               -0.25                0.25
               20524          1191163010               -0.25                0.25
               20524          1191163024               -0.25                0.25
               20524          1191163039               -0.25                0.25
               20524          1191163053               -0.25                0.25
               20524          1191163068               -0.25                0.25
               20524          1191163082               -0.25                0.25
               20524          1191163096               -0.25                0.25
               20524          1191163111               -0.25                0.25
               20524          1191163125               -0.25                0.25
               20524          1191163140               -0.25                0.25
               20524          1191163154               -0.25                0.25
               20524          1191163168               -0.25                0.25
               20524          1191163183               -0.25                0.25
               20524          1191163197               -0.25                0.25
               20524          1191163212               -0.25                0.25
               20524          1191163269               -0.25                0.25
               20524          1191163327               -0.25                0.25
               20524          1191163341               -0.25                0.25
               20524          1191163356               -0.25                0.25
               20524          1191163370               -0.25                0.25
               20524          1191163384               -0.25                0.25
               20524          1191163399               -0.25                0.25
               20524          1191163413               -0.25                0.25
               20524          1191163428               -0.25                0.25
               20524          1191163442               -0.25                0.25
               20524          1191163456               -0.25                0.25
               20524          1191163471               -0.25                0.25
               20524          1191163485               -0.25                0.25
               20524          1191163500               -0.25                0.25
               20524          1191163514               -0.25                0.25
               20524          1191163528               -0.25                0.25
               20524          1191163543               -0.25                0.25
               20524          1191163557               -0.25                0.25
               20524          1191163572               -0.25                0.25
               20524          1191163586               -0.25                0.25
               20524          1191163600               -0.25                0.25
               20524          1191163615               -0.25                0.25
               20524          1191163629               -0.25                0.25
               20524          1191163644               -0.25                0.25
               20524          1191163658               -0.25                0.25
               20524          1191163672               -0.25                0.25
               20524          1191163687               -0.25                0.25
               20524          1191163701               -0.25                0.25
               20524          1191163716               -0.25                0.25
               20524          1191163744               -0.25                0.25
               20524          1191163759               -0.25                0.25
               20524          1191163773               -0.25                0.25
               20524          1191163788               -0.25                0.25
               20524          1191163802               -0.25                0.25
               20524          1191163816               -0.25                0.25
               20524          1191163845               -0.25                0.25
