             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff       trig_err             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_br          ul_u2    high1_ul_br    high1_ul_u2     low1_ul_br     low1_ul_u2    high2_ul_br    high2_ul_u2     low2_ul_br     low2_ul_u2       dt_ul_br       dt_ul_u2       dt_ll_u2       err_scat       err_trig        err_muv       err_flux     err_hscale       err_hval
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.23284        0.00150        0.15177        0.00043        0.89326        0.02594      658.09081       94.43473      712.00000    1.06038e+03    6.98677e+03    1.77398e-05    1.14573e-05    2.05190e-05    1.32523e-05    1.50815e-05    9.74046e-06    2.34093e-05    1.51190e-05    1.28678e-05    8.31073e-06    2.37428e-05    1.53344e-05    0.00000e+00    4.46215e-01    3.65254e+02    4.33084e+01    1.08696e+01    2.80545e+01    1.74905e+03
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.21950        0.00150        0.14497        0.00042        0.95062        0.02018      664.25626      106.27761      638.00000    1.23934e+03    8.54883e+03    2.07339e-05    1.37474e-05    2.37571e-05    1.57519e-05    1.79310e-05    1.18890e-05    2.66639e-05    1.76793e-05    1.55479e-05    1.03089e-05    1.79310e-05    1.18890e-05    0.00000e+00    9.80774e-03    1.98867e+02    4.41236e+01    1.10742e+01    2.93457e+01    1.43254e+03
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.20549        0.00150        0.13939        0.00042        0.91195        0.02562      595.48444       98.91578      564.00000    1.19909e+03    8.60217e+03    2.00604e-05    1.36765e-05    2.29643e-05    1.56562e-05    1.73703e-05    1.18424e-05    2.59892e-05    1.77185e-05    1.49923e-05    1.02212e-05    1.66620e-05    1.13596e-05    0.00000e+00    7.88204e-03    2.79934e+02    3.54602e+01    8.89987e+00    2.42211e+01    1.23301e+03
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.19132        0.00150        0.13256        0.00041        0.90411        0.02779      524.32904       79.02481      520.00000    1.01893e+03    7.68652e+03    1.70465e-05    1.19711e-05    1.99784e-05    1.40301e-05    1.43668e-05    1.00893e-05    2.29106e-05    1.60893e-05    1.21590e-05    8.53883e-06    1.65452e-05    1.16191e-05    0.00000e+00    2.80823e-01    2.59684e+02    2.74921e+01    6.90002e+00    1.73140e+01    1.05947e+03
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.17568        0.00150        0.12417        0.00040        0.92593        0.02627      481.39480       63.75235      503.00000    8.90707e+02    7.17334e+03    1.49013e-05    1.08009e-05    1.79020e-05    1.29758e-05    1.22031e-05    8.84511e-06    2.09027e-05    1.51508e-05    1.00586e-05    7.29075e-06    1.79020e-05    1.29758e-05    0.00000e+00    2.36716e-01    1.86583e+02    2.31741e+01    5.81628e+00    9.24414e+00    8.94561e+02
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.15902        0.00130        0.10510        0.00037        0.91667        0.03342      381.92935       52.21419      428.00000    8.64667e+02    8.22692e+03    1.44656e-05    1.08466e-05    1.76961e-05    1.32688e-05    1.17375e-05    8.80094e-06    2.09272e-05    1.56915e-05    9.49696e-06    7.12097e-06    2.20580e-05    1.65395e-05    0.00000e+00    1.36471e-06    1.93939e+02    1.45870e+01    3.66108e+00    9.16119e+00    6.42126e+02
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.13956        0.00130        0.09466        0.00035        0.92208        0.03706      349.69443       80.77597      364.00000    1.43384e+03    1.51473e+04    2.39877e-05    1.86549e-05    2.73789e-05    2.12922e-05    2.08460e-05    1.62116e-05    3.07706e-05    2.39298e-05    1.82888e-05    1.42229e-05    2.66649e-05    2.07369e-05    0.00000e+00    3.28351e-01    1.97526e+02    1.22286e+01    3.06916e+00    2.88175e+01    6.11849e+02
  mc.p5.hnu.376.nodk            376        0.14138        0.37600        0.12050        0.00130        0.08419        0.00033        0.91549        0.04004      287.64943       74.72993      291.00000    1.48986e+03    1.76957e+04    2.49250e-05    2.01648e-05    2.83394e-05    2.29271e-05    2.17546e-05    1.75999e-05    3.17541e-05    2.56897e-05    1.90271e-05    1.53933e-05    2.57281e-05    2.08146e-05    0.00000e+00    2.22171e-01    1.58248e+02    8.27422e+00    2.07668e+00    1.84510e+01    5.12343e+02
  mc.p5.hnu.377.nodk            377        0.14213        0.37700        0.09998        0.00130        0.07125        0.00031        0.88679        0.05274      234.30049       76.07799      241.00000    1.78775e+03    2.50912e+04    2.99087e-05    2.52605e-05    3.34685e-05    2.82671e-05    2.63551e-05    2.22593e-05    3.70283e-05    3.12737e-05    2.34418e-05    1.97987e-05    3.15699e-05    2.66635e-05    0.00000e+00    1.07496e-01    1.94135e+02    5.48967e+00    1.37781e+00    2.39997e+01    4.76679e+02
  mc.p5.hnu.378.nodk            378        0.14288        0.37800        0.08046        0.00110        0.05368        0.00027        0.84615        0.06993      149.72231       49.14189      169.00000    1.53929e+03    2.86777e+04    2.57519e-05    2.28014e-05    2.95532e-05    2.61671e-05    2.22508e-05    1.97014e-05    3.36721e-05    2.98140e-05    1.92716e-05    1.70636e-05    3.20879e-05    2.84114e-05    0.00000e+00    4.38953e-02    1.53091e+02    2.24168e+00    5.62621e-01    8.76968e+00    2.76912e+02
  mc.p5.hnu.379.nodk            379        0.14364        0.37900        0.06314        0.00110        0.04303        0.00024        0.96000        0.05958      121.12892       33.26417      115.00000    1.33849e+03    3.11077e+04    2.23926e-05    2.08910e-05    2.67726e-05    2.49773e-05    1.84288e-05    1.71930e-05    3.11521e-05    2.90632e-05    1.52426e-05    1.42204e-05    2.01302e-05    1.87803e-05    0.00000e+00    1.07812e-02    5.65201e+01    1.46722e+00    3.68246e-01    5.83295e+00    1.94022e+02
