             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.314.nodk            314        0.09860        0.31400        0.31155        0.00310        0.22390        0.00050        0.88710        0.01522      977.69514     1822.90787       62.42680     1831.00000    1.23778e+02    5.52837e+02    1.23778e+02    9.24882e-06    3.36336e-06    7.47211e-08    2.71725e-08    7.56308e+01    1.06995e-01    2.00607e+02    1.49896e-05    5.45099e-06    6.94520e+01    5.18953e-06    1.88718e-06    2.77433e+02    2.07301e-05    7.53855e-06    4.37599e+01    3.26979e-06    1.18907e-06    3.53244e+02    2.63948e-05    9.59853e-06    3.10572e+01    2.32063e-06    8.43903e-07    1.32874e+02    9.92849e-06    3.61052e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.19341e+03    4.60085e+02    3.32299e+02    8.30748e+01    2.68976e+02    1.04783e+03    7.11591e+01    4.40278e+02
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31236        0.00310        0.22443        0.00050        0.87425        0.01581     1057.46395     1798.51193       65.08806     1894.00000    1.27537e+02    5.68266e+02    1.27537e+02    9.50694e-06    3.47049e-06    7.45427e-08    2.72117e-08    7.76851e+01    1.22917e+00    2.06367e+02    1.53832e-05    5.61559e-06    7.10639e+01    5.29730e-06    1.93377e-06    2.84183e+02    2.11837e-05    7.73308e-06    4.50611e+01    3.35898e-06    1.22619e-06    3.63003e+02    2.70592e-05    9.87791e-06    3.18409e+01    2.37351e-06    8.66443e-07    2.24559e+02    1.67392e-05    6.11061e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.34046e+03    4.84111e+02    3.23465e+02    8.08661e+01    2.98798e+02    1.11893e+03    7.52557e+01    5.14564e+02
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31242        0.00310        0.22557        0.00050        0.88211        0.01585     1052.45619     1805.92374       63.10266     1905.00000    1.24492e+02    5.51908e+02    1.24492e+02    9.23328e-06    3.38397e-06    7.41678e-08    2.71823e-08    7.60781e+01    1.30230e+00    2.02326e+02    1.50061e-05    5.49969e-06    6.95834e+01    5.16085e-06    1.89144e-06    2.79149e+02    2.07039e-05    7.58791e-06    4.39875e+01    3.26246e-06    1.19568e-06    3.55966e+02    2.64013e-05    9.67597e-06    3.11533e+01    2.31057e-06    8.46817e-07    2.25576e+02    1.67305e-05    6.13167e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.29001e+03    4.88109e+02    3.26136e+02    8.15340e+01    2.30670e+02    1.07461e+03    9.02754e+01    4.00594e+02
  mc.p5.hnu.317.nodk            317        0.10049        0.31700        0.31371        0.00310        0.22785        0.00051        0.89397        0.01508      960.34466     1837.51692       64.18599     1878.00000    1.26717e+02    5.56141e+02    1.26717e+02    9.30409e-06    3.42391e-06    7.34243e-08    2.70202e-08    7.71839e+01    5.24501e-01    2.04542e+02    1.50183e-05    5.52676e-06    7.08505e+01    5.20215e-06    1.91440e-06    2.82362e+02    2.07322e-05    7.62946e-06    4.47770e+01    3.28772e-06    1.20988e-06    3.61191e+02    2.65202e-05    9.75944e-06    3.15808e+01    2.31880e-06    8.53319e-07    1.68156e+02    1.23467e-05    4.54361e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.16109e+03    5.05337e+02    3.37647e+02    8.44117e+01    2.88037e+02    1.14596e+03    9.51040e+01    5.02251e+02
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.31241        0.00290        0.21872        0.00050        0.89116        0.01596      971.32622     1739.91425       63.15230     1766.00000    1.23846e+02    5.66231e+02    1.23846e+02    9.47290e-06    3.50082e-06    7.64892e-08    2.82675e-08    7.56844e+01    3.44665e-01    2.00675e+02    1.53495e-05    5.67258e-06    6.95083e+01    5.31663e-06    1.96483e-06    2.77501e+02    2.12259e-05    7.84427e-06    4.37958e+01    3.34991e-06    1.23800e-06    3.53311e+02    2.70245e-05    9.98723e-06    3.09549e+01    2.36772e-06    8.75018e-07    1.51139e+02    1.15605e-05    4.27233e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.17394e+03    3.24432e+02    3.02730e+02    7.56825e+01    3.04231e+02    1.17043e+03    8.95058e+01    5.47257e+02
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.31322        0.00290        0.22035        0.00050        0.90949        0.01459      819.63035     1785.04475       63.60695     1764.00000    1.25836e+02    5.71063e+02    1.25836e+02    9.55373e-06    3.54617e-06    7.59219e-08    2.81808e-08    7.63603e+01   -2.75598e-01    2.02661e+02    1.53864e-05    5.71114e-06    6.99159e+01    5.30815e-06    1.97029e-06    2.79480e+02    2.12187e-05    7.87598e-06    4.42481e+01    3.35940e-06    1.24695e-06    3.57305e+02    2.71273e-05    1.00692e-05    3.12304e+01    2.37108e-06    8.80099e-07    1.06368e+02    8.07566e-06    2.99754e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.65747e+02    2.40692e+02    3.18638e+02    7.96596e+01    4.25926e+02    1.26105e+03    9.97382e+01    6.54395e+02
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.31362        0.00290        0.22204        0.00050        0.93049        0.01317      664.96031     1821.51450       60.39048     1686.00000    1.21421e+02    5.46855e+02    1.21421e+02    9.14874e-06    3.41121e-06    7.53472e-08    2.80941e-08    7.39495e+01   -1.83253e+00    1.96249e+02    1.47868e-05    5.51344e-06    6.77728e+01    5.10649e-06    1.90401e-06    2.71073e+02    2.04246e-05    7.61554e-06    4.27935e+01    3.22437e-06    1.20224e-06    3.45889e+02    2.60618e-05    9.71744e-06    3.02870e+01    2.28204e-06    8.50886e-07    4.59582e+01    3.46282e-06    1.29115e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.45440e+02    2.50627e+02    3.31792e+02    8.29479e+01    3.16892e+02    1.23607e+03    1.03326e+02    5.79919e+02
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.31266        0.00290        0.22159        0.00050        0.92511        0.01346      717.36987     1840.57136       62.45356     1715.00000    1.24347e+02    5.61150e+02    1.24347e+02    9.38790e-06    3.51674e-06    7.54975e-08    2.82817e-08    7.57695e+01   -1.65728e+00    2.01176e+02    1.51883e-05    5.68959e-06    6.93285e+01    5.23413e-06    1.96072e-06    2.78001e+02    2.09884e-05    7.86232e-06    4.39850e+01    3.32076e-06    1.24397e-06    3.53810e+02    2.67118e-05    1.00063e-05    3.10876e+01    2.34704e-06    8.79210e-07    5.07504e+01    3.83153e-06    1.43531e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.15293e+02    2.55899e+02    3.38770e+02    8.46926e+01    3.85776e+02    1.29700e+03    1.04772e+02    6.18248e+02
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.31149        0.00290        0.22166        0.00050        0.93527        0.01275      620.40214     1826.76107       58.33317     1704.00000    1.18500e+02    5.34604e+02    1.18500e+02    8.94379e-06    3.36654e-06    7.54747e-08    2.84095e-08    7.23154e+01   -1.69758e+00    1.92333e+02    1.45163e-05    5.46408e-06    6.63366e+01    5.00673e-06    1.88459e-06    2.65153e+02    2.00124e-05    7.53287e-06    4.19616e+01    3.16704e-06    1.19211e-06    3.37965e+02    2.55078e-05    9.60142e-06    2.96015e+01    2.23416e-06    8.40963e-07    4.76005e+01    3.59263e-06    1.35231e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.86779e+02    1.58911e+02    3.33706e+02    8.34264e+01    2.59863e+02    1.27441e+03    1.13500e+02    4.92159e+02
  mc.p5.hnu.323.nodk            323        0.10433        0.32300        0.31279        0.00290        0.22381        0.00051        0.93724        0.01215      554.88714     1817.02286       55.43848     1758.00000    1.15344e+02    5.15358e+02    1.15344e+02    8.62180e-06    3.26149e-06    7.47488e-08    2.82763e-08    6.99317e+01   -8.44007e-01    1.85161e+02    1.38406e-05    5.23567e-06    6.43278e+01    4.80842e-06    1.81895e-06    2.55983e+02    1.91344e-05    7.23825e-06    4.05770e+01    3.03309e-06    1.14737e-06    3.26800e+02    2.44279e-05    9.24068e-06    2.86990e+01    2.14522e-06    8.11501e-07    7.00257e+01    5.23433e-06    1.98007e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.13874e+02    8.21668e+01    3.30157e+02    8.25393e+01    2.34158e+02    1.22338e+03    1.12413e+02    3.94733e+02
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.31294        0.00290        0.22463        0.00050        0.92784        0.01279      610.54169     1792.71531       55.76816     1716.00000    1.14786e+02    5.11004e+02    1.14786e+02    8.54896e-06    3.25054e-06    7.44777e-08    2.83184e-08    7.00200e+01   -1.09562e+00    1.85612e+02    1.38239e-05    5.25622e-06    6.41101e+01    4.77477e-06    1.81550e-06    2.56433e+02    1.90986e-05    7.26178e-06    4.05034e+01    3.01660e-06    1.14699e-06    3.27248e+02    2.43727e-05    9.26713e-06    2.86753e+01    2.13567e-06    8.12038e-07    6.13070e+01    4.56600e-06    1.73611e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.87557e+02    7.99831e+01    3.21383e+02    8.03457e+01    2.08214e+02    1.20723e+03    1.07841e+02    4.17532e+02
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.31223        0.00290        0.22484        0.00050        0.91189        0.01386      711.07127     1754.47071       55.70302     1733.00000    1.14492e+02    5.09224e+02    1.14492e+02    8.51918e-06    3.25637e-06    7.44088e-08    2.84420e-08    6.96943e+01   -3.08070e-01    1.85322e+02    1.37896e-05    5.27094e-06    6.37648e+01    4.74466e-06    1.81360e-06    2.55137e+02    1.89844e-05    7.25662e-06    4.04418e+01    3.00923e-06    1.15025e-06    3.25955e+02    2.42539e-05    9.27082e-06    2.85650e+01    2.12549e-06    8.12447e-07    9.52471e+01    7.08722e-06    2.70902e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.24658e+02    7.66069e+01    3.07817e+02    7.69542e+01    1.79987e+02    1.15831e+03    1.00363e+02    3.78133e+02
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.31141        0.00290        0.22653        0.00050        0.91649        0.01369      678.07655     1743.42936       52.81896     1689.00000    1.10665e+02    4.88521e+02    1.10665e+02    8.17283e-06    3.14104e-06    7.38521e-08    2.83834e-08    6.73296e+01   -8.08402e-01    1.78488e+02    1.31817e-05    5.06608e-06    6.19305e+01    4.57370e-06    1.75780e-06    2.47317e+02    1.82649e-05    7.01970e-06    3.89188e+01    2.87423e-06    1.10465e-06    3.15128e+02    2.32729e-05    8.94441e-06    2.75929e+01    2.03779e-06    7.83179e-07    6.87646e+01    5.07841e-06    1.95177e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.73279e+02    7.71031e+01    3.03955e+02    7.59886e+01    1.23812e+02    1.03960e+03    9.90455e+01    2.97060e+02
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.31073        0.00290        0.22692        0.00050        0.89827        0.01515      865.33930     1744.57391       60.86369     1696.00000    1.21133e+02    5.33808e+02    1.21133e+02    8.93047e-06    3.45155e-06    7.37248e-08    2.84940e-08    7.38171e+01   -6.58031e-01    1.95961e+02    1.44472e-05    5.58371e-06    6.75436e+01    4.97963e-06    1.92459e-06    2.70786e+02    1.99637e-05    7.71579e-06    4.26251e+01    3.14252e-06    1.21456e-06    3.45604e+02    2.54796e-05    9.84764e-06    3.02811e+01    2.23247e-06    8.62829e-07    8.20130e+01    6.04639e-06    2.33688e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.03486e+03    5.45053e+01    3.04354e+02    7.60885e+01    2.64896e+02    1.26582e+03    1.05372e+02    5.98491e+02
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.30992        0.00270        0.21757        0.00049        0.87864        0.01730      994.15424     1601.70318       61.88546     1549.00000    1.20785e+02    5.55157e+02    1.20785e+02    9.28764e-06    3.61043e-06    7.68942e-08    2.98914e-08    7.36988e+01   -7.15116e-01    1.95615e+02    1.50417e-05    5.84722e-06    6.77714e+01    5.21123e-06    2.02578e-06    2.70441e+02    2.07954e-05    8.08388e-06    4.26686e+01    3.28097e-06    1.27543e-06    3.44249e+02    2.64708e-05    1.02901e-05    3.01369e+01    2.31735e-06    9.00836e-07    7.92350e+01    6.09271e-06    2.36845e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.23356e+03    4.59435e+01    2.56545e+02    6.41363e+01    3.01116e+02    1.23079e+03    9.23101e+01    6.05408e+02
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.30868        0.00270        0.21708        0.00049        0.88293        0.01709      947.92287     1590.28536       60.98734     1546.00000    1.19842e+02    5.52078e+02    1.19842e+02    9.23612e-06    3.61188e-06    7.70689e-08    3.01386e-08    7.28680e+01   -6.07748e-01    1.93672e+02    1.49261e-05    5.83700e-06    6.68072e+01    5.14876e-06    2.01348e-06    2.67496e+02    2.06157e-05    8.06197e-06    4.21285e+01    3.24680e-06    1.26969e-06    3.40304e+02    2.62268e-05    1.02563e-05    2.97835e+01    2.29538e-06    8.97634e-07    8.33145e+01    6.42096e-06    2.51098e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.16792e+03    4.52909e+01    2.52901e+02    6.32252e+01    2.91423e+02    1.21592e+03    9.37118e+01    5.89062e+02
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.30866        0.00270        0.21944        0.00050        0.88193        0.01704      925.35675     1574.30254       61.18484     1555.00000    1.19914e+02    5.46448e+02    1.19914e+02    9.14193e-06    3.59709e-06    7.62374e-08    2.99973e-08    7.29238e+01   -2.64695e-01    1.93743e+02    1.47704e-05    5.81175e-06    6.68739e+01    5.09829e-06    2.00603e-06    2.67567e+02    2.03986e-05    8.02628e-06    4.21788e+01    3.21560e-06    1.26525e-06    3.41385e+02    2.60263e-05    1.02406e-05    2.98210e+01    2.27348e-06    8.94549e-07    1.02249e+02    7.79520e-06    3.06719e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.14960e+03    8.86733e+01    2.47843e+02    6.19607e+01    2.74278e+02    1.25226e+03    1.02927e+02    5.66042e+02
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.30675        0.00270        0.21859        0.00050        0.88863        0.01650      847.05276     1567.75247       57.00696     1554.00000    1.13706e+02    5.20189e+02    1.13706e+02    8.70262e-06    3.44600e-06    7.65362e-08    3.03062e-08    6.94085e+01   -1.98138e-01    1.84538e+02    1.41239e-05    5.59266e-06    6.36707e+01    4.87311e-06    1.92962e-06    2.54356e+02    1.94675e-05    7.70858e-06    4.00326e+01    3.06394e-06    1.21324e-06    3.24167e+02    2.48105e-05    9.82426e-06    2.83788e+01    2.17200e-06    8.60054e-07    1.01377e+02    7.75902e-06    3.07236e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.02605e+03    8.79369e+01    2.45785e+02    6.14462e+01    1.81060e+02    1.14975e+03    1.05381e+02    3.92395e+02
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.30639        0.00270        0.21966        0.00050        0.89933        0.01535      727.32412     1579.99615       55.37058     1547.00000    1.11422e+02    5.07241e+02    1.11422e+02    8.48600e-06    3.38223e-06    7.61610e-08    3.03551e-08    6.81608e+01   -4.84093e-01    1.81256e+02    1.38046e-05    5.50204e-06    6.22947e+01    4.74442e-06    1.89096e-06    2.50076e+02    1.90460e-05    7.59108e-06    3.93748e+01    2.99883e-06    1.19523e-06    3.18890e+02    2.42869e-05    9.67994e-06    2.78741e+01    2.12292e-06    8.46121e-07    8.38165e+01    6.38355e-06    2.54426e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.68214e+02    8.93158e+01    2.49639e+02    6.24097e+01    1.77204e+02    1.15360e+03    1.02954e+02    3.62569e+02
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.30494        0.00270        0.21979        0.00050        0.90210        0.01551      719.52308     1559.68074       53.77439     1569.00000    1.09376e+02    4.97642e+02    1.09376e+02    8.32541e-06    3.34062e-06    7.61174e-08    3.05425e-08    6.67186e+01    1.39680e-01    1.77205e+02    1.34884e-05    5.41228e-06    6.09105e+01    4.63634e-06    1.86036e-06    2.45030e+02    1.86511e-05    7.48384e-06    3.86360e+01    2.94087e-06    1.18004e-06    3.11837e+02    2.37362e-05    9.52429e-06    2.72783e+01    2.07636e-06    8.33149e-07    1.19498e+02    9.09591e-06    3.64978e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.48035e+02    8.70337e+01    2.43260e+02    6.08151e+01    1.51373e+02    1.12666e+03    1.12223e+02    2.62282e+02
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.30391        0.00270        0.21997        0.00050        0.90951        0.01498      689.52147     1594.13418       56.71603     1562.00000    1.14255e+02    5.19407e+02    1.14255e+02    8.68954e-06    3.51097e-06    7.60540e-08    3.07293e-08    6.93602e+01   -4.63294e-01    1.84078e+02    1.39999e-05    5.65660e-06    6.34244e+01    4.82368e-06    1.94899e-06    2.53897e+02    1.93099e-05    7.80208e-06    4.01310e+01    3.05212e-06    1.23320e-06    3.24717e+02    2.46960e-05    9.97832e-06    2.84252e+01    2.16185e-06    8.73487e-07    8.63415e+01    6.56661e-06    2.65321e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.10225e+02    4.27254e+01    2.54126e+02    6.35316e+01    2.23496e+02    1.27103e+03    1.18241e+02    4.33330e+02
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.30250        0.00270        0.22007        0.00050        0.90974        0.01516      709.34752     1598.60750       59.32095     1575.00000    1.17341e+02    5.33198e+02    1.17341e+02    8.92027e-06    3.63002e-06    7.60197e-08    3.09356e-08    7.15373e+01   -3.30003e-01    1.90174e+02    1.44570e-05    5.88313e-06    6.57588e+01    4.99897e-06    2.03429e-06    2.61990e+02    1.99164e-05    8.10481e-06    4.13637e+01    3.14446e-06    1.27961e-06    3.34813e+02    2.54524e-05    1.03576e-05    2.92009e+01    2.21985e-06    9.03347e-07    9.64311e+01    7.33067e-06    2.98315e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.36511e+02    4.29655e+01    2.55555e+02    6.38886e+01    2.90427e+02    1.37499e+03    1.19666e+02    5.34973e+02
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.30034        0.00270        0.21986        0.00050        0.89831        0.01608      771.31610     1551.20165       57.38641     1557.00000    1.14574e+02    5.21121e+02    1.14574e+02    8.71821e-06    3.57400e-06    7.60923e-08    3.11938e-08    6.96017e+01    8.33075e-02    1.84395e+02    1.40310e-05    5.75196e-06    6.37197e+01    4.84858e-06    1.98766e-06    2.55223e+02    1.94205e-05    7.96136e-06    4.01256e+01    3.05325e-06    1.25167e-06    3.26045e+02    2.48095e-05    1.01706e-05    2.84694e+01    2.16630e-06    8.88066e-07    1.20645e+02    9.18013e-06    3.76336e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.24240e+02    4.04551e+01    2.40623e+02    6.01557e+01    2.22047e+02    1.24746e+03    1.22132e+02    4.36085e+02
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.29960        0.00250        0.21102        0.00049        0.88060        0.01741      750.27817     1385.29749       54.78418     1439.00000    1.08929e+02    5.16210e+02    1.08929e+02    8.63607e-06    3.56727e-06    7.92817e-08    3.27486e-08    6.62314e+01    8.10831e-01    1.75755e+02    1.39341e-05    5.75573e-06    6.08562e+01    4.82478e-06    1.99296e-06    2.42574e+02    1.92317e-05    7.94397e-06    3.81696e+01    3.02615e-06    1.25000e-06    3.09387e+02    2.45287e-05    1.01320e-05    2.70161e+01    2.14188e-06    8.84741e-07    1.63605e+02    1.29709e-05    5.35782e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.40262e+02    3.22643e+01    1.91905e+02    4.79762e+01    2.07030e+02    1.15061e+03    1.09566e+02    3.21693e+02
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.29841        0.00250        0.21116        0.00049        0.87470        0.01745      755.13898     1377.42911       54.25796     1396.00000    1.07987e+02    5.11386e+02    1.07987e+02    8.55535e-06    3.56165e-06    7.92261e-08    3.29824e-08    6.57370e+01    2.82503e-01    1.74818e+02    1.38501e-05    5.76590e-06    6.00982e+01    4.76135e-06    1.98218e-06    2.40630e+02    1.90642e-05    7.93655e-06    3.78542e+01    2.99904e-06    1.24852e-06    3.07451e+02    2.43582e-05    1.01405e-05    2.68594e+01    2.12796e-06    8.85885e-07    1.27225e+02    1.00795e-05    4.19618e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.59703e+02    2.33538e+00    1.89731e+02    4.74328e+01    1.84161e+02    1.16677e+03    1.09907e+02    2.83890e+02
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.29775        0.00250        0.21250        0.00049        0.87339        0.01819      804.82116     1362.19597       51.99113     1381.00000    1.04984e+02    4.94048e+02    1.04984e+02    8.26530e-06    3.46872e-06    7.87293e-08    3.30405e-08    6.37595e+01    2.94921e-01    1.68802e+02    1.32897e-05    5.57731e-06    5.84103e+01    4.59860e-06    1.92991e-06    2.33626e+02    1.83932e-05    7.71913e-06    3.67720e+01    2.89503e-06    1.21497e-06    2.98447e+02    2.34965e-05    9.86084e-06    2.59608e+01    2.04387e-06    8.57759e-07    1.24231e+02    9.78059e-06    4.10465e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.00149e+03    2.28401e+00    1.85558e+02    4.63894e+01    9.64141e+01    1.05542e+03    1.01266e+02    2.14257e+02
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.29575        0.00250        0.21202        0.00049        0.87534        0.01854      814.20667     1346.86425       53.57901     1384.00000    1.06242e+02    5.01099e+02    1.06242e+02    8.38326e-06    3.54755e-06    7.89074e-08    3.33913e-08    6.49429e+01    5.71822e-01    1.72068e+02    1.35774e-05    5.74558e-06    5.92534e+01    4.67553e-06    1.97855e-06    2.37891e+02    1.87714e-05    7.94349e-06    3.73811e+01    2.94965e-06    1.24821e-06    3.03709e+02    2.39649e-05    1.01412e-05    2.65479e+01    2.09482e-06    8.86469e-07    1.44724e+02    1.14198e-05    4.83253e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.01053e+03    2.23289e+00    1.81404e+02    4.53511e+01    1.34577e+02    1.13963e+03    1.12259e+02    2.44726e+02
  mc.p5.hnu.341.nodk            341        0.11628        0.34100        0.29503        0.00250        0.21280        0.00050        0.86508        0.01889      863.68299     1346.16068       57.11634     1395.00000    1.11766e+02    5.25215e+02    1.11766e+02    8.78670e-06    3.75023e-06    7.86167e-08    3.35542e-08    6.78855e+01    7.19437e-01    1.80597e+02    1.41979e-05    6.05977e-06    6.22588e+01    4.89457e-06    2.08904e-06    2.48408e+02    1.95290e-05    8.33515e-06    3.92171e+01    3.08312e-06    1.31590e-06    3.17226e+02    2.49393e-05    1.06443e-05    2.76938e+01    2.17719e-06    9.29243e-07    1.61365e+02    1.26860e-05    5.41448e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.11800e+03    7.25037e+00    1.81215e+02    4.53037e+01    1.73542e+02    1.27190e+03    1.23979e+02    3.41082e+02
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.29255        0.00250        0.21282        0.00049        0.87052        0.01899      834.01808     1323.84804       54.62624     1379.00000    1.07385e+02    5.04568e+02    1.07385e+02    8.44129e-06    3.63474e-06    7.86081e-08    3.38479e-08    6.56344e+01    8.40290e-01    1.74215e+02    1.36947e-05    5.89683e-06    6.02228e+01    4.73400e-06    2.03841e-06    2.41042e+02    1.89478e-05    8.15875e-06    3.78651e+01    2.97650e-06    1.28165e-06    3.06852e+02    2.41210e-05    1.03863e-05    2.67104e+01    2.09965e-06    9.04091e-07    1.64089e+02    1.28988e-05    5.55408e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.05049e+03    7.01201e+00    1.75257e+02    4.38143e+01    1.23789e+02    1.21408e+03    1.35974e+02    2.33604e+02
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.29107        0.00250        0.21281        0.00049        0.86863        0.01882      787.41375     1294.94640       53.11401     1352.00000    1.04861e+02    4.92740e+02    1.04861e+02    8.24340e-06    3.58198e-06    7.86126e-08    3.41593e-08    6.41564e+01    8.89289e-01    1.70696e+02    1.34188e-05    5.83084e-06    5.85840e+01    4.60544e-06    2.00119e-06    2.35518e+02    1.85147e-05    8.04512e-06    3.69901e+01    2.90789e-06    1.26356e-06    3.00334e+02    2.36100e-05    1.02592e-05    2.61548e+01    2.05609e-06    8.93427e-07    1.63607e+02    1.28616e-05    5.58870e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.99525e+02    6.70919e+00    1.67689e+02    4.19222e+01    1.05481e+02    1.18799e+03    1.53045e+02    1.58741e+02
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.28907        0.00250        0.21286        0.00049        0.88360        0.01781      695.07680     1307.72973       50.97699     1338.00000    1.02374e+02    4.80936e+02    1.02374e+02    8.04593e-06    3.52915e-06    7.85932e-08    3.44729e-08    6.25011e+01    4.84316e-01    1.66208e+02    1.30628e-05    5.72969e-06    5.73467e+01    4.50707e-06    1.97691e-06    2.29024e+02    1.79997e-05    7.89512e-06    3.60177e+01    2.83075e-06    1.24164e-06    2.92846e+02    2.30157e-05    1.00953e-05    2.55151e+01    2.00531e-06    8.79581e-07    1.33785e+02    1.05146e-05    4.61196e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.54845e+02    6.84230e+00    1.71016e+02    4.27539e+01    1.10488e+02    1.14638e+03    1.65722e+02    1.00603e+02
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.28574        0.00230        0.20164        0.00048        0.89766        0.01785      599.33174     1231.10132       50.70432     1211.00000    1.01616e+02    5.03954e+02    1.01616e+02    8.43102e-06    3.73404e-06    8.29690e-08    3.67464e-08    6.16606e+01   -3.26000e-01    1.63437e+02    1.35602e-05    6.00574e-06    5.64542e+01    4.68395e-06    2.07449e-06    2.26264e+02    1.87729e-05    8.31440e-06    3.54960e+01    2.94507e-06    1.30435e-06    2.89084e+02    2.39850e-05    1.06228e-05    2.51588e+01    2.08740e-06    9.24498e-07    8.33334e+01    6.91409e-06    3.06221e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.23294e+02    2.38691e+00    1.51561e+02    3.78903e+01    1.81999e+02    1.18509e+03    1.40897e+02    1.47808e+02
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.28508        0.00230        0.20267        0.00048        0.89118        0.01836      652.69538     1240.30858       54.15373     1230.00000    1.06215e+02    5.24084e+02    1.06215e+02    8.76778e-06    3.92220e-06    8.25473e-08    3.69269e-08    6.45983e+01   -1.59580e-01    1.71036e+02    1.41186e-05    6.31585e-06    5.90123e+01    4.87131e-06    2.17914e-06    2.36863e+02    1.95524e-05    8.74663e-06    3.73485e+01    3.08302e-06    1.37917e-06    3.02685e+02    2.49858e-05    1.11772e-05    2.63128e+01    2.17205e-06    9.71652e-07    9.65872e+01    7.97301e-06    3.56667e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.06118e+02    2.42274e+00    1.53837e+02    3.84591e+01    2.73885e+02    1.29804e+03    1.45242e+02    2.14627e+02
