             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape        err_km3
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.28907        0.00250        0.21286        0.00049        0.89900        0.02500     1369.01019     1330.52495       57.26744     1338.00000    1.11416e+02    5.23413e+02    1.11416e+02    8.75656e-06    3.84084e-06    7.85932e-08    3.44729e-08    6.78976e+01    1.10093e-01    1.80245e+02    1.41660e-05    6.21356e-06    6.20954e+01    4.88028e-06    2.14061e-06    2.49068e+02    1.95751e-05    8.58612e-06    3.91419e+01    3.07629e-06    1.34934e-06    3.17886e+02    2.49837e-05    1.09585e-05    2.76535e+01    2.17338e-06    9.53298e-07    1.19512e+02    9.39287e-06    4.11994e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.51467e+03    7.08292e+00    1.77030e+02    4.42574e+01    1.10488e+02    1.14638e+03    1.84136e+01    1.00603e+02    1.60635e+02
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.28574        0.00230        0.20164        0.00048        0.89900        0.02500     1175.55533     1232.93795       56.33228     1211.00000    1.08496e+02    5.38072e+02    1.08496e+02    9.00181e-06    3.98684e-06    8.29690e-08    3.67464e-08    6.63797e+01   -3.30492e-01    1.76329e+02    1.46299e-05    6.47947e-06    6.07149e+01    5.03746e-06    2.23106e-06    2.43146e+02    2.01736e-05    8.93475e-06    3.83619e+01    3.18285e-06    1.40966e-06    3.10971e+02    2.58009e-05    1.14271e-05    2.70052e+01    2.24060e-06    9.92347e-07    8.94234e+01    7.41938e-06    3.28599e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.31492e+03    2.39403e+00    1.52014e+02    3.80034e+01    1.81999e+02    1.18509e+03    1.56553e+01    1.47808e+02    1.35440e+02
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.28508        0.00230        0.20267        0.00048        0.89900        0.02500     1210.63183     1251.19710       59.13379     1230.00000    1.13382e+02    5.59448e+02    1.13382e+02    9.35941e-06    4.18686e-06    8.25473e-08    3.69269e-08    6.89058e+01   -3.07624e-01    1.83212e+02    1.51236e-05    6.76545e-06    6.31636e+01    5.21398e-06    2.33244e-06    2.53036e+02    2.08875e-05    9.34385e-06    3.97836e+01    3.28403e-06    1.46909e-06    3.21843e+02    2.65673e-05    1.18847e-05    2.80882e+01    2.31860e-06    1.03721e-06    9.41040e+01    7.76803e-06    3.47497e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.36363e+03    2.46547e+00    1.56549e+02    3.91374e+01    2.73885e+02    1.29804e+03    1.61380e+01    2.14627e+02    1.32339e+02
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.28358        0.00230        0.20315        0.00048        0.89900        0.02500     1205.29462     1248.43602       62.15854     1226.00000    1.17389e+02    5.77833e+02    1.17389e+02    9.66700e-06    4.36932e-06    8.23501e-08    3.72208e-08    7.14991e+01   -3.13795e-01    1.89212e+02    1.55816e-05    7.04263e-06    6.52292e+01    5.37163e-06    2.42789e-06    2.62041e+02    2.15791e-05    9.75340e-06    4.12768e+01    3.39915e-06    1.53636e-06    3.33854e+02    2.74929e-05    1.24263e-05    2.90990e+01    2.39631e-06    1.08309e-06    9.72634e+01    8.00965e-06    3.62023e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.37048e+03    2.45460e+00    1.55859e+02    3.89648e+01    3.81582e+02    1.46845e+03    1.80883e+01    2.97989e+02    1.29815e+02
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.28160        0.00230        0.20289        0.00048        0.89900        0.02500     1124.56240     1205.90046       56.23852     1207.00000    1.08063e+02    5.32609e+02    1.08063e+02    8.91041e-06    4.07050e-06    8.24561e-08    3.76680e-08    6.60959e+01    1.66355e-02    1.74887e+02    1.44205e-05    6.58764e-06    6.03292e+01    4.97451e-06    2.27248e-06    2.42723e+02    2.00140e-05    9.14290e-06    3.80680e+01    3.13894e-06    1.43395e-06    3.09537e+02    2.55232e-05    1.16596e-05    2.69034e+01    2.21835e-06    1.01340e-06    1.10085e+02    9.07717e-06    4.14668e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.26328e+03    2.29018e+00    1.45420e+02    3.63549e+01    1.79213e+02    1.28628e+03    2.03934e+01    1.03372e+02    1.26169e+02
  mc.p5.hnu.349.nodk            349        0.12180        0.34900        0.27991        0.00230        0.20334        0.00048        0.89900        0.02500     1120.25216     1203.58725       57.54117     1216.00000    1.10170e+02    5.41798e+02    1.10170e+02    9.06414e-06    4.18657e-06    8.22740e-08    3.80009e-08    6.71906e+01    1.84740e-01    1.77995e+02    1.46444e-05    6.76399e-06    6.15290e+01    5.06224e-06    2.33816e-06    2.45816e+02    2.02242e-05    9.34124e-06    3.88171e+01    3.19364e-06    1.47509e-06    3.14642e+02    2.58869e-05    1.19567e-05    2.74265e+01    2.25649e-06    1.04223e-06    1.23329e+02    1.01468e-05    4.68663e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.26500e+03    6.23927e-02    1.44862e+02    3.62156e+01    1.44394e+02    1.39008e+03    2.25889e+01    1.84149e+02    1.23639e+02
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.27773        0.00230        0.20313        0.00048        0.89900        0.02500     1001.65478     1138.09553       51.66761     1217.00000    1.01674e+02    5.00527e+02    1.01674e+02    8.37369e-06    3.91193e-06    8.23578e-08    3.84750e-08    6.17061e+01    1.27872e+00    1.63495e+02    1.34651e-05    6.29048e-06    5.64939e+01    4.65271e-06    2.17360e-06    2.26322e+02    1.86394e-05    8.70773e-06    3.55133e+01    2.92480e-06    1.36638e-06    2.89141e+02    2.38131e-05    1.11247e-05    2.50375e+01    2.06203e-06    9.63317e-07    1.81736e+02    1.49674e-05    6.99229e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.12436e+03    5.57874e-02    1.29526e+02    3.23815e+01    6.19379e+01    1.14658e+03    2.28929e+01    3.14814e+01    1.20324e+02
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.27429        0.00230        0.20236        0.00048        0.89900        0.02500     1017.20985     1146.89844       53.76292     1199.00000    1.03869e+02    5.13290e+02    1.03869e+02    8.58721e-06    4.05916e-06    8.26739e-08    3.90798e-08    6.35401e+01    8.19979e-01    1.68700e+02    1.39470e-05    6.59275e-06    5.81896e+01    4.81076e-06    2.27404e-06    2.32516e+02    1.92230e-05    9.08666e-06    3.65456e+01    3.02136e-06    1.42819e-06    2.97338e+02    2.45821e-05    1.16199e-05    2.58776e+01    2.13940e-06    1.01129e-06    1.57557e+02    1.30258e-05    6.15728e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.14563e+03    5.66537e-02    1.31538e+02    3.28844e+01    7.32714e+01    1.28862e+03    2.38757e+01    7.68260e+01    1.17753e+02
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.27227        0.00230        0.20171        0.00048        0.89900        0.02500     1007.40244     1141.35615       52.97216     1209.00000    1.03248e+02    5.11869e+02    1.03248e+02    8.56343e-06    4.09750e-06    8.29403e-08    3.96859e-08    6.28284e+01    1.07664e+00    1.67080e+02    1.38577e-05    6.63072e-06    5.74544e+01    4.76528e-06    2.28013e-06    2.30905e+02    1.91513e-05    9.16369e-06    3.61593e+01    2.99906e-06    1.43502e-06    2.93711e+02    2.43605e-05    1.16562e-05    2.55108e+01    2.11587e-06    1.01242e-06    1.72146e+02    1.42778e-05    6.83176e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.13424e+03    2.69232e-04    1.30269e+02    3.25673e+01    8.25463e+01    1.25067e+03    2.35931e+01    3.76668e+01    1.14497e+02
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.27011        0.00210        0.19137        0.00047        0.89900        0.02500      814.18162     1026.07789       51.30092     1068.00000    9.96594e+01    5.20769e+02    9.96594e+01    8.71232e-06    4.22160e-06    8.74210e-08    4.23602e-08    6.04803e+01    6.93154e-01    1.60483e+02    1.40296e-05    6.79811e-06    5.52387e+01    4.82902e-06    2.33992e-06    2.22313e+02    1.94348e-05    9.41723e-06    3.48969e+01    3.05072e-06    1.47824e-06    2.83123e+02    2.47508e-05    1.19931e-05    2.45370e+01    2.14505e-06    1.03939e-06    1.42237e+02    1.24345e-05    6.02519e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.34003e+02    2.17593e-04    1.05284e+02    2.63209e+01    1.29677e+02    1.28846e+03    2.27548e+01    3.04467e+01    9.48347e+01
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.26766        0.00210        0.19192        0.00047        0.89900        0.02500      809.33812     1023.02131       55.54720     1052.00000    1.05638e+02    5.50437e+02    1.05638e+02    9.20866e-06    4.52071e-06    8.71720e-08    4.27944e-08    6.40977e+01    4.52102e-01    1.70467e+02    1.48599e-05    7.29503e-06    5.83933e+01    5.09026e-06    2.49891e-06    2.35289e+02    2.05106e-05    1.00691e-05    3.68280e+01    3.21037e-06    1.57603e-06    3.00106e+02    2.61608e-05    1.28429e-05    2.60088e+01    2.26724e-06    1.11303e-06    1.35015e+02    1.17695e-05    5.77788e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.45711e+02    2.16298e-04    1.04657e+02    2.61643e+01    2.43297e+02    1.53306e+03    2.52927e+01    1.15337e+02    9.19713e+01
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.26585        0.00210        0.19216        0.00047        0.89900        0.02500      784.03993     1006.90564       55.34737     1059.00000    1.04253e+02    5.42532e+02    1.04253e+02    9.07641e-06    4.51645e-06    8.70617e-08    4.33222e-08    6.37984e+01    8.16546e-01    1.69081e+02    1.47205e-05    7.32496e-06    5.85105e+01    5.09402e-06    2.53480e-06    2.33906e+02    2.03643e-05    1.01333e-05    3.67680e+01    3.20109e-06    1.59287e-06    2.98727e+02    2.60077e-05    1.29415e-05    2.59073e+01    2.25553e-06    1.12236e-06    1.57939e+02    1.37504e-05    6.84225e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.16975e+02    2.09537e-04    1.01386e+02    2.53465e+01    2.08246e+02    1.58627e+03    3.00686e+01    1.06018e+02    8.90255e+01
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.26337        0.00210        0.19139        0.00047        0.89900        0.02500      713.73740      960.70248       50.33909     1064.00000    9.67796e+01    5.05656e+02    9.67796e+01    8.45950e-06    4.26892e-06    8.74100e-08    4.41097e-08    5.91162e+01    1.74736e+00    1.56606e+02    1.36889e-05    6.90785e-06    5.39760e+01    4.71804e-06    2.38086e-06    2.16428e+02    1.89179e-05    9.54655e-06    3.40039e+01    2.97228e-06    1.49990e-06    2.77256e+02    2.42349e-05    1.22297e-05    2.39887e+01    2.09685e-06    1.05814e-06    2.02233e+02    1.76772e-05    8.92045e-06    4.89606e+00    4.27964e-07    2.15964e-07    8.27621e+02    4.71174e-03    9.22949e+01    2.30737e+01    3.52767e+01    1.42754e+03    3.36314e+01    8.38263e+00    8.62015e+01
  mc.p5.hnu.357.nodk            357        0.12745        0.35700        0.25822        0.00210        0.18909        0.00047        0.89900        0.02500      670.71837      931.30038       48.32312     1066.00000    9.39650e+01    4.96928e+02    9.39650e+01    8.31347e-06    4.25673e-06    8.84742e-08    4.53013e-08    5.71526e+01    2.35684e+00    1.51793e+02    1.34297e-05    6.87640e-06    5.23837e+01    4.63461e-06    2.37305e-06    2.09613e+02    1.85454e-05    9.49575e-06    3.27382e+01    2.89648e-06    1.48308e-06    2.67427e+02    2.36604e-05    1.21148e-05    2.31135e+01    2.04495e-06    1.04707e-06    2.30914e+02    2.04299e-05    1.04607e-05    3.90512e+01    3.45502e-06    1.76907e-06    7.78097e+02    4.42775e-03    8.67320e+01    2.16830e+01    1.83150e+01    1.29730e+03    3.68019e+01    1.30802e+01    8.31138e+01
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.25622        0.00210        0.18920        0.00047        0.89900        0.02500      649.57891      916.50669       49.02771     1050.00000    9.45197e+01    4.99585e+02    9.45197e+01    8.35793e-06    4.34467e-06    8.84253e-08    4.59658e-08    5.76214e+01    2.31673e+00    1.53354e+02    1.35604e-05    7.04903e-06    5.24495e+01    4.63786e-06    2.41088e-06    2.11168e+02    1.86726e-05    9.70650e-06    3.31708e+01    2.93314e-06    1.52472e-06    2.69989e+02    2.38738e-05    1.24103e-05    2.33235e+01    2.06239e-06    1.07208e-06    2.30438e+02    2.03765e-05    1.05923e-05    3.70980e+01    3.28040e-06    1.70524e-06    7.58748e+02    4.28820e-03    8.39985e+01    2.09996e+01    6.63831e+01    1.34009e+03    4.17119e+01    1.21330e+01    7.96470e+01
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.25244        0.00210        0.18859        0.00047        0.89900        0.02500      683.16939      939.90483       53.28622     1021.00000    1.00434e+02    5.32566e+02    1.00434e+02    8.90969e-06    4.70484e-06    8.87114e-08    4.68449e-08    6.14762e+01    1.31913e+00    1.63268e+02    1.44838e-05    7.64829e-06    5.62072e+01    4.98622e-06    2.63302e-06    2.25085e+02    1.99676e-05    1.05441e-05    3.52522e+01    3.12727e-06    1.65138e-06    2.87909e+02    2.55408e-05    1.34871e-05    2.49333e+01    2.21187e-06    1.16800e-06    1.83537e+02    1.62818e-05    8.59777e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.07418e+02    4.34161e-01    8.83421e+01    2.20855e+01    4.95325e+01    1.71220e+03    4.75345e+01    3.50124e+01    7.68592e+01
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.24800        0.00190        0.17652        0.00046        0.89900        0.02500      591.22543      874.37198       53.80463      897.00000    1.00822e+02    5.71158e+02    1.00822e+02    9.55533e-06    5.12895e-06    9.47738e-08    5.08711e-08    6.13947e+01    3.68566e-01    1.62647e+02    1.54147e-05    8.27403e-06    5.58478e+01    5.29291e-06    2.84104e-06    2.25479e+02    2.13695e-05    1.14703e-05    3.52674e+01    3.34242e-06    1.79409e-06    2.87290e+02    2.72276e-05    1.46148e-05    2.49116e+01    2.36097e-06    1.26728e-06    1.24134e+02    1.17646e-05    6.31482e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.18679e+02    3.75730e-01    7.64526e+01    1.91132e+01    6.67501e+01    1.78263e+03    4.32446e+01    1.26897e+02    6.07989e+01
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.24385        0.00190        0.17498        0.00046        0.89900        0.02500      626.14505      899.82314       60.69934      875.00000    1.10718e+02    6.32742e+02    1.10718e+02    1.05856e-05    5.77956e-06    9.56091e-08    5.22009e-08    6.77070e+01   -3.66626e-01    1.79549e+02    1.71665e-05    9.37260e-06    6.20661e+01    5.93408e-06    3.23991e-06    2.48376e+02    2.37470e-05    1.29655e-05    3.89856e+01    3.72738e-06    2.03508e-06    3.16185e+02    3.02302e-05    1.65052e-05    2.74624e+01    2.62566e-06    1.43356e-06    8.91662e+01    8.52510e-06    4.65456e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.82430e+02    3.97921e-01    8.09682e+01    2.02420e+01    2.30965e+02    2.13725e+03    4.39821e+01    3.30399e+02    5.77793e+01
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.23915        0.00190        0.17364        0.00045        0.89900        0.02500      574.82193      862.15698       61.17103      834.00000    1.11621e+02    6.42840e+02    1.11621e+02    1.07545e-05    5.97700e-06    9.63483e-08    5.35470e-08    6.78532e+01   -4.14969e-01    1.80453e+02    1.73864e-05    9.66274e-06    6.21002e+01    5.98325e-06    3.32528e-06    2.48267e+02    2.39201e-05    1.32940e-05    3.90508e+01    3.76248e-06    2.09105e-06    3.17087e+02    3.05508e-05    1.69790e-05    2.75246e+01    2.65195e-06    1.47386e-06    8.67925e+01    8.36231e-06    4.64748e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.35845e+02    1.73269e+00    7.43315e+01    1.85829e+01    4.10284e+02    2.17096e+03    4.43649e+01    2.31643e+02    5.41462e+01
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.23457        0.00190        0.17208        0.00045        0.89900        0.02500      479.11694      787.11909       56.90179      842.00000    1.04412e+02    6.06760e+02    1.04412e+02    1.01509e-05    5.74711e-06    9.72198e-08    5.50425e-08    6.34424e+01    8.65052e-01    1.68237e+02    1.63560e-05    9.26018e-06    5.78475e+01    5.62392e-06    3.18407e-06    2.33068e+02    2.26589e-05    1.28287e-05    3.65089e+01    3.54939e-06    2.00954e-06    2.96880e+02    2.88626e-05    1.63410e-05    2.56504e+01    2.49372e-06    1.41186e-06    1.60133e+02    1.55681e-05    8.81410e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.20989e+02    2.13068e+00    6.19556e+01    1.54889e+01    2.65290e+02    2.06829e+03    4.69954e+01    1.06479e+02    5.01901e+01
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.22889        0.00190        0.16965        0.00045        0.89900        0.02500      465.91023      776.19493       54.23807      829.00000    1.00290e+02    5.91165e+02    1.00290e+02    9.89004e-06    5.70899e-06    9.86149e-08    5.69251e-08    6.09751e+01    8.66010e-01    1.62121e+02    1.59875e-05    9.22875e-06    5.58012e+01    5.50283e-06    3.17649e-06    2.23945e+02    2.20843e-05    1.27481e-05    3.50678e+01    3.45821e-06    1.99624e-06    2.85763e+02    2.81804e-05    1.62671e-05    2.46921e+01    2.43501e-06    1.40560e-06    1.54012e+02    1.51879e-05    8.76717e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.95831e+02    2.07195e+00    6.02479e+01    1.50620e+01    8.18864e+01    2.01066e+03    5.04302e+01    7.88642e+01    4.67171e+01
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.22261        0.00190        0.16743        0.00045        0.89900        0.02500      440.78582      754.97660       53.59995      864.00000    9.82794e+01    5.86985e+02    9.82794e+01    9.82011e-06    5.78484e-06    9.99203e-08    5.88612e-08    6.02323e+01    1.81005e+00    1.60116e+02    1.59989e-05    9.42464e-06    5.48586e+01    5.48149e-06    3.22904e-06    2.20937e+02    2.20761e-05    1.30046e-05    3.45672e+01    3.45396e-06    2.03466e-06    2.81751e+02    2.81526e-05    1.65842e-05    2.43763e+01    2.43569e-06    1.43482e-06    2.09787e+02    2.09620e-05    1.23483e-05    8.67762e+00    8.67070e-07    5.10775e-07    5.65852e+02    1.96022e+00    5.69990e+01    1.42497e+01    6.10621e+01    1.99460e+03    5.10792e+01    8.43162e+01    4.28366e+01
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.21453        0.00170        0.15281        0.00043        0.89900        0.02500      349.14495      671.92774       52.99056      748.00000    9.62727e+01    6.30004e+02    9.62727e+01    1.05398e-05    6.34236e-06    1.09479e-07    6.58791e-08    5.89909e+01    1.28956e+00    1.56100e+02    1.70896e-05    1.02837e-05    5.36003e+01    5.86809e-06    3.53114e-06    2.15924e+02    2.36391e-05    1.42249e-05    3.37159e+01    3.69117e-06    2.22117e-06    2.75742e+02    3.01878e-05    1.81656e-05    2.37474e+01    2.59983e-06    1.56446e-06    1.74352e+02    1.90879e-05    1.14862e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.72628e+02    2.24326e+00    4.51487e+01    1.12872e+01    9.31230e+01    1.95008e+03    4.80748e+01    1.53415e+02    3.19969e+01
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.20830        0.00170        0.15029        0.00043        0.89900        0.02500      329.12764      652.38184       51.90169      706.00000    9.49414e+01    6.31734e+02    9.49414e+01    1.05687e-05    6.50357e-06    1.11319e-07    6.85009e-08    5.78461e+01    9.26911e-01    1.53774e+02    1.71179e-05    1.05337e-05    5.27372e+01    5.87063e-06    3.61255e-06    2.12600e+02    2.36664e-05    1.45633e-05    3.31014e+01    3.68480e-06    2.26748e-06    2.70406e+02    3.01011e-05    1.85230e-05    2.32804e+01    2.59154e-06    1.59473e-06    1.49717e+02    1.66663e-05    1.02557e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.49785e+02    1.20177e+00    4.25602e+01    1.06401e+01    8.31199e+01    1.93759e+03    5.64339e+01    8.29614e+01    2.94958e+01
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.19899        0.00170        0.14606        0.00042        0.89900        0.02500      335.76315      658.92532       58.30781      642.00000    1.04007e+02    7.12088e+02    1.04007e+02    1.19131e-05    7.50540e-06    1.14541e-07    7.21624e-08    6.37081e+01   -2.65670e-01    1.68837e+02    1.93388e-05    1.21837e-05    5.82800e+01    6.67544e-06    4.20562e-06    2.33665e+02    2.67641e-05    1.68618e-05    3.65600e+01    4.18761e-06    2.63826e-06    2.98488e+02    3.41891e-05    2.15396e-05    2.57153e+01    2.94545e-06    1.85567e-06    8.91568e+01    1.02121e-05    6.43377e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.84581e+02    1.22600e+00    4.34183e+01    1.08546e+01    2.05211e+02    2.21872e+03    5.48181e+01    3.54381e+02    2.65887e+01
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.19150        0.00170        0.14200        0.00042        0.89900        0.02500      282.34373      604.23901       52.39299      602.00000    9.51163e+01    6.69841e+02    9.51163e+01    1.12063e-05    7.23762e-06    1.17816e-07    7.60923e-08    5.78728e+01   -3.86884e-02    1.53950e+02    1.81378e-05    1.17144e-05    5.28284e+01    6.22405e-06    4.01983e-06    2.11762e+02    2.49490e-05    1.61134e-05    3.31436e+01    3.90486e-06    2.52197e-06    2.70581e+02    3.18788e-05    2.05891e-05    2.32990e+01    2.74500e-06    1.77287e-06    9.31135e+01    1.09703e-05    7.08522e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.06657e+02    3.76175e-01    3.65105e+01    9.12762e+00    2.14490e+02    1.84533e+03    4.14488e+01    1.68032e+02    2.30587e+01
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.18159        0.00170        0.13705        0.00041        0.89900        0.02500      268.59098      589.33928       54.90713      562.00000    9.85547e+01    7.19105e+02    9.85547e+01    1.20304e-05    7.97667e-06    1.22069e-07    8.09364e-08    6.00344e+01   -4.55393e-01    1.59386e+02    1.94560e-05    1.29001e-05    5.48396e+01    6.69419e-06    4.43852e-06    2.20210e+02    2.68807e-05    1.78230e-05    3.44487e+01    4.20510e-06    2.78815e-06    2.81027e+02    3.43046e-05    2.27453e-05    2.42359e+01    2.95845e-06    1.96157e-06    7.49145e+01    9.14471e-06    6.06331e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.05015e+02    7.72020e-03    3.47321e+01    8.68302e+00    3.97377e+02    1.85732e+03    3.68343e+01    2.54305e+02    2.05168e+01
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.17207        0.00150        0.12348        0.00039        0.89900        0.02500      188.83435      494.15157       49.96445      477.00000    8.99500e+01    7.28434e+02    8.99500e+01    1.21865e-05    8.30834e-06    1.35481e-07    9.23662e-08    5.46864e+01   -3.13635e-01    1.44772e+02    1.96138e-05    1.33720e-05    4.98150e+01    6.74898e-06    4.60122e-06    2.00601e+02    2.71776e-05    1.85288e-05    3.11778e+01    4.22399e-06    2.87977e-06    2.56425e+02    3.47407e-05    2.36850e-05    2.19974e+01    2.98023e-06    2.03181e-06    7.43179e+01    1.00687e-05    6.86446e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.06327e+02    5.42773e-03    2.44186e+01    6.10464e+00    4.46682e+02    1.49829e+03    2.72873e+01    1.72922e+02    1.44054e+01
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.16242        0.00150        0.11832        0.00039        0.89900        0.02500      129.96051      409.94481       41.45355      458.00000    7.51059e+01    6.34794e+02    7.51059e+01    1.06199e-05    7.45801e-06    1.41400e-07    9.92999e-08    4.61340e+01    1.04164e+00    1.22949e+02    1.73849e-05    1.22088e-05    4.17632e+01    5.90530e-06    4.14709e-06    1.69771e+02    2.40055e-05    1.68582e-05    2.61879e+01    3.70296e-06    2.60046e-06    2.16584e+02    3.06249e-05    2.15068e-05    1.83653e+01    2.59684e-06    1.82367e-06    1.24985e+02    1.76728e-05    1.24110e-05    0.00000e+00    0.00000e+00    0.00000e+00    2.12139e+02    1.71663e-01    1.68055e+01    4.20137e+00    9.97686e+01    1.30739e+03    2.70903e+01    3.89286e+01    1.19044e+01
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.15112        0.00150        0.11268        0.00038        0.89900        0.02500      118.13861      390.85495       38.31923      440.00000    7.02522e+01    6.23444e+02    7.02522e+01    1.04301e-05    7.55999e-06    1.48466e-07    1.07612e-07    4.31187e+01    1.13976e+00    1.14079e+02    1.69369e-05    1.22763e-05    3.90282e+01    5.79436e-06    4.19991e-06    1.58920e+02    2.35942e-05    1.71017e-05    2.44441e+01    3.62911e-06    2.63048e-06    2.02732e+02    3.00988e-05    2.18165e-05    1.71208e+01    2.54185e-06    1.84240e-06    1.21214e+02    1.79961e-05    1.30441e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.89473e+02    1.56047e-01    1.52768e+01    3.81919e+00    3.85763e+01    1.17136e+03    2.44163e+01    1.53009e+01    9.98297e+00
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.13918        0.00150        0.10541        0.00037        0.89900        0.02500      124.08737      400.57467       46.43856      400.00000    8.27389e+01    7.84945e+02    8.27389e+01    1.31319e-05    9.84653e-06    1.58715e-07    1.19007e-07    5.05679e+01   -1.13642e-02    1.34578e+02    2.13596e-05    1.60158e-05    4.62185e+01    7.33557e-06    5.50033e-06    1.85394e+02    2.94249e-05    2.20633e-05    2.88136e+01    4.57316e-06    3.42903e-06    2.37218e+02    3.76501e-05    2.82307e-05    2.01477e+01    3.19774e-06    2.39772e-06    8.27389e+01    1.31319e-05    9.84653e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.29298e+02    1.50121e-06    1.60460e+01    4.01150e+00    2.75831e+02    1.40484e+03    1.97078e+01    1.99103e+02    7.70290e+00
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.12469        0.00130        0.09007        0.00034        0.89900        0.02500       98.43005      356.76607       47.02119      319.00000    8.27031e+01    9.18175e+02    8.27031e+01    1.53608e-05    1.19459e-05    1.85735e-07    1.44443e-07    5.06731e+01   -7.45289e-01    1.34539e+02    2.49886e-05    1.94332e-05    4.62538e+01    8.59093e-06    6.68103e-06    1.86370e+02    3.46154e-05    2.69198e-05    2.88569e+01    5.35972e-06    4.16817e-06    2.37176e+02    4.40519e-05    3.42585e-05    2.01821e+01    3.74852e-06    2.91516e-06    5.33115e+01    9.90180e-06    7.70048e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.10014e+02    1.19081e-06    1.27282e+01    3.18205e+00    4.18964e+02    1.24498e+03    1.03300e+01    3.06079e+02    4.71284e+00
