             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.313.nodk            313        0.09797        0.31300        0.31142        0.00310        0.22252        0.00050        0.89940        0.01450      903.51515     1864.53283       69.14888     1827.00000    1.33813e+02    6.01346e+02    1.33813e+02    1.00604e-05    3.64496e-06    7.51821e-08    2.72391e-08    8.15236e+01   -4.60392e-01    2.16646e+02    1.62879e-05    5.90126e-06    7.49919e+01    5.63805e-06    2.04272e-06    2.98464e+02    2.24391e-05    8.12990e-06    4.72240e+01    3.55040e-06    1.28634e-06    3.81286e+02    2.86659e-05    1.03859e-05    3.33735e+01    2.50909e-06    9.09067e-07    1.01617e+02    7.63980e-06    2.76797e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.10694e+03    5.22605e+02    3.47648e+02    8.69121e+01    2.91038e+02    1.09815e+03    8.21475e+02    5.06795e+02
  mc.p5.hnu.314.nodk            314        0.09860        0.31400        0.31155        0.00310        0.22390        0.00050        0.88710        0.01522      977.69514     1822.90787       68.16920     1831.00000    1.31649e+02    5.87993e+02    1.31649e+02    9.83698e-06    3.57724e-06    7.47211e-08    2.71725e-08    8.04360e+01    1.00603e-01    2.13480e+02    1.59515e-05    5.80079e-06    7.37627e+01    5.51163e-06    2.00432e-06    2.94299e+02    2.19903e-05    7.99683e-06    4.66873e+01    3.48853e-06    1.26861e-06    3.76122e+02    2.81043e-05    1.02202e-05    3.29613e+01    2.46290e-06    8.95640e-07    1.40739e+02    1.05162e-05    3.82424e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.22384e+03    4.60085e+02    3.32299e+02    8.30748e+01    2.68976e+02    1.04783e+03    7.90656e+02    4.40278e+02
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31236        0.00310        0.22443        0.00050        0.87425        0.01581     1057.46395     1798.51193       70.97743     1894.00000    1.35725e+02    6.04749e+02    1.35725e+02    1.01173e-05    3.69329e-06    7.45427e-08    2.72117e-08    8.26820e+01    1.15488e+00    2.19556e+02    1.63663e-05    5.97448e-06    7.56471e+01    5.63894e-06    2.05848e-06    3.02372e+02    2.25396e-05    8.22804e-06    4.79627e+01    3.57527e-06    1.30514e-06    3.86193e+02    2.87879e-05    1.05090e-05    3.38998e+01    2.52698e-06    9.22469e-07    2.32685e+02    1.73450e-05    6.33176e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.38089e+03    4.84111e+02    3.23465e+02    8.08661e+01    2.98798e+02    1.11893e+03    8.36174e+02    5.14564e+02
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31242        0.00310        0.22557        0.00050        0.88211        0.01585     1052.45619     1805.92374       70.26405     1905.00000    1.34383e+02    5.95761e+02    1.34383e+02    9.96692e-06    3.65284e-06    7.41678e-08    2.71823e-08    8.21155e+01    1.20655e+00    2.18218e+02    1.61847e-05    5.93166e-06    7.51387e+01    5.57287e-06    2.04244e-06    3.01040e+02    2.23275e-05    8.18294e-06    4.75097e+01    3.52369e-06    1.29142e-06    3.83857e+02    2.84698e-05    1.04341e-05    3.36535e+01    2.49601e-06    9.14779e-07    2.35389e+02    1.74583e-05    6.39840e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.33232e+03    4.88109e+02    3.26136e+02    8.15340e+01    2.30670e+02    1.07461e+03    1.00306e+03    4.00594e+02
  mc.p5.hnu.317.nodk            317        0.10049        0.31700        0.31371        0.00310        0.22785        0.00051        0.89397        0.01508      960.34466     1837.51692       71.53779     1878.00000    1.36898e+02    6.00825e+02    1.36898e+02    1.00516e-05    3.69901e-06    7.34243e-08    2.70202e-08    8.33977e+01    4.85422e-01    2.20722e+02    1.62064e-05    5.96395e-06    7.66543e+01    5.62829e-06    2.07122e-06    3.05551e+02    2.24349e-05    8.25605e-06    4.82547e+01    3.54306e-06    1.30385e-06    3.89365e+02    2.85889e-05    1.05207e-05    3.42207e+01    2.51263e-06    9.24650e-07    1.78304e+02    1.30918e-05    4.81781e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.19730e+03    5.05337e+02    3.37647e+02    8.44117e+01    2.88037e+02    1.14596e+03    1.05671e+03    5.02251e+02
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.31241        0.00290        0.21872        0.00050        0.89116        0.01596      971.32622     1739.91425       70.20869     1766.00000    1.33645e+02    6.11034e+02    1.33645e+02    1.02224e-05    3.77782e-06    7.64892e-08    2.82675e-08    8.16650e+01    3.19424e-01    2.16475e+02    1.65580e-05    6.11920e-06    7.49848e+01    5.73553e-06    2.11963e-06    2.99301e+02    2.28933e-05    8.46049e-06    4.72601e+01    3.61489e-06    1.33593e-06    3.81112e+02    2.91510e-05    1.07731e-05    3.34119e+01    2.55565e-06    9.44471e-07    1.60917e+02    1.23084e-05    4.54873e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.20999e+03    3.24432e+02    3.02730e+02    7.56825e+01    3.04231e+02    1.17043e+03    9.94508e+02    5.47257e+02
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.31322        0.00290        0.22035        0.00050        0.90949        0.01459      819.63035     1785.04475       71.28999     1764.00000    1.36500e+02    6.19459e+02    1.36500e+02    1.03634e-05    3.84669e-06    7.59219e-08    2.81808e-08    8.28692e+01   -2.53951e-01    2.19321e+02    1.66513e-05    6.18064e-06    7.61335e+01    5.78020e-06    2.14550e-06    3.03145e+02    2.30154e-05    8.54288e-06    4.80328e+01    3.64674e-06    1.35360e-06    3.86965e+02    2.93791e-05    1.09050e-05    3.39781e+01    2.57968e-06    9.57529e-07    1.16912e+02    8.87619e-06    3.29468e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.93702e+02    2.40692e+02    3.18638e+02    7.96596e+01    4.25926e+02    1.26105e+03    1.10820e+03    6.54395e+02
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.31362        0.00290        0.22204        0.00050        0.93049        0.01317      664.96031     1821.51450       68.61911     1686.00000    1.32655e+02    5.97449e+02    1.32655e+02    9.99517e-06    3.72681e-06    7.53472e-08    2.80941e-08    8.08090e+01   -1.67697e+00    2.14485e+02    1.61608e-05    6.02575e-06    7.39917e+01    5.57507e-06    2.07873e-06    2.96310e+02    2.23261e-05    8.32454e-06    4.67066e+01    3.51921e-06    1.31218e-06    3.77119e+02    2.84149e-05    1.05948e-05    3.31783e+01    2.49989e-06    9.32113e-07    5.36525e+01    4.04256e-06    1.50732e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.62272e+02    2.50627e+02    3.31792e+02    8.29479e+01    3.16892e+02    1.23607e+03    1.14807e+03    5.79919e+02
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.31266        0.00290        0.22159        0.00050        0.92511        0.01346      717.36987     1840.57136       70.56676     1715.00000    1.35511e+02    6.11529e+02    1.35511e+02    1.02307e-05    3.83247e-06    7.54975e-08    2.82817e-08    8.25847e+01   -1.52052e+00    2.19343e+02    1.65598e-05    6.20338e-06    7.54890e+01    5.69923e-06    2.13495e-06    3.02160e+02    2.28123e-05    8.54558e-06    4.78556e+01    3.61298e-06    1.35343e-06    3.85982e+02    2.91407e-05    1.09162e-05    3.38245e+01    2.55366e-06    9.56612e-07    5.87967e+01    4.43900e-06    1.66287e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.35148e+02    2.55899e+02    3.38770e+02    8.46926e+01    3.85776e+02    1.29700e+03    1.16414e+03    6.18248e+02
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.31149        0.00290        0.22166        0.00050        0.93527        0.01275      620.40214     1826.76107       67.57439     1704.00000    1.31012e+02    5.91048e+02    1.31012e+02    9.88807e-06    3.72198e-06    7.54747e-08    2.84095e-08    7.99566e+01   -1.53535e+00    2.11838e+02    1.59884e-05    6.01821e-06    7.31628e+01    5.52194e-06    2.07852e-06    2.92661e+02    2.20885e-05    8.31436e-06    4.62236e+01    3.48871e-06    1.31319e-06    3.73480e+02    2.81883e-05    1.06104e-05    3.27285e+01    2.47017e-06    9.29799e-07    5.65412e+01    4.26743e-06    1.60631e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.02710e+02    1.58911e+02    3.33706e+02    8.34264e+01    2.59863e+02    1.27441e+03    1.26111e+03    4.92159e+02
  mc.p5.hnu.323.nodk            323        0.10433        0.32300        0.31279        0.00290        0.22381        0.00051        0.93724        0.01215      554.88714     1817.02286       64.99928     1758.00000    1.28107e+02    5.72383e+02    1.28107e+02    9.57582e-06    3.62238e-06    7.47488e-08    2.82763e-08    7.77298e+01   -7.59333e-01    2.05926e+02    1.53928e-05    5.82284e-06    7.13666e+01    5.33456e-06    2.01798e-06    2.84754e+02    2.12850e-05    8.05178e-06    4.49943e+01    3.36327e-06    1.27227e-06    3.63572e+02    2.71766e-05    1.02805e-05    3.18169e+01    2.37827e-06    8.99663e-07    8.15319e+01    6.09441e-06    2.30542e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.28732e+02    8.21668e+01    3.30157e+02    8.25393e+01    2.34158e+02    1.22338e+03    1.24904e+03    3.94733e+02
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.31294        0.00290        0.22463        0.00050        0.92784        0.01279      610.54169     1792.71531       64.95562     1716.00000    1.27089e+02    5.65775e+02    1.27089e+02    9.46527e-06    3.59895e-06    7.44777e-08    2.83184e-08    7.75368e+01   -9.89406e-01    2.05919e+02    1.53364e-05    5.83130e-06    7.12407e+01    5.30584e-06    2.01742e-06    2.83738e+02    2.11321e-05    8.03500e-06    4.48592e+01    3.34101e-06    1.27034e-06    3.62558e+02    2.70024e-05    1.02670e-05    3.18222e+01    2.37004e-06    9.01153e-07    7.17288e+01    5.34219e-06    2.03124e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.06313e+02    7.99831e+01    3.21383e+02    8.03457e+01    2.08214e+02    1.20723e+03    1.19823e+03    4.17532e+02
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.31223        0.00290        0.22484        0.00050        0.91189        0.01386      711.07127     1754.47071       64.37198     1733.00000    1.26122e+02    5.60951e+02    1.26122e+02    9.38456e-06    3.58715e-06    7.44088e-08    2.84420e-08    7.67999e+01   -2.79567e-01    2.03951e+02    1.51757e-05    5.80077e-06    7.03198e+01    5.23241e-06    2.00004e-06    2.81776e+02    2.09666e-05    8.01427e-06    4.43713e+01    3.30162e-06    1.26201e-06    3.58584e+02    2.66818e-05    1.01989e-05    3.15147e+01    2.34497e-06    8.96341e-07    1.06715e+02    7.94052e-06    3.03518e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.50801e+02    7.66069e+01    3.07817e+02    7.69542e+01    1.79987e+02    1.15831e+03    1.11514e+03    3.78133e+02
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.31141        0.00290        0.22653        0.00050        0.91649        0.01369      678.07655     1743.42936       61.76049     1689.00000    1.22478e+02    5.40669e+02    1.22478e+02    9.04526e-06    3.47634e-06    7.38521e-08    2.83834e-08    7.45506e+01   -7.30100e-01    1.97299e+02    1.45709e-05    5.60001e-06    6.81562e+01    5.03348e-06    1.93450e-06    2.73128e+02    2.01711e-05    7.75231e-06    4.31895e+01    3.18963e-06    1.22586e-06    3.48948e+02    2.57706e-05    9.90433e-06    3.05005e+01    2.25253e-06    8.65707e-07    7.94965e+01    5.87098e-06    2.25638e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.96335e+02    7.71031e+01    3.03955e+02    7.59886e+01    1.23812e+02    1.03960e+03    1.10051e+03    2.97060e+02
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.31073        0.00290        0.22692        0.00050        0.89827        0.01515      865.33930     1744.57391       69.33146     1696.00000    1.32801e+02    5.85228e+02    1.32801e+02    9.79071e-06    3.78403e-06    7.37248e-08    2.84940e-08    8.09409e+01   -6.00116e-01    2.14629e+02    1.58235e-05    6.11564e-06    7.41349e+01    5.46558e-06    2.11240e-06    2.96453e+02    2.18559e-05    8.44712e-06    4.68151e+01    3.45144e-06    1.33395e-06    3.78271e+02    2.78880e-05    1.07785e-05    3.31346e+01    2.44284e-06    9.44136e-07    9.29412e+01    6.85207e-06    2.64827e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.07190e+03    5.45053e+01    3.04354e+02    7.60885e+01    2.64896e+02    1.26582e+03    1.17080e+03    5.98491e+02
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.30992        0.00270        0.21757        0.00049        0.87864        0.01730      994.15424     1601.70318       69.35483     1549.00000    1.31230e+02    6.03166e+02    1.31230e+02    1.00908e-05    3.92265e-06    7.68942e-08    2.98914e-08    8.00737e+01   -6.58183e-01    2.12056e+02    1.63059e-05    6.33865e-06    7.33165e+01    5.63761e-06    2.19153e-06    2.92878e+02    2.25206e-05    8.75455e-06    4.63142e+01    3.56129e-06    1.38440e-06    3.73696e+02    2.87350e-05    1.11703e-05    3.27799e+01    2.52058e-06    9.79837e-07    8.89015e+01    6.83601e-06    2.65739e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.28049e+03    4.59435e+01    2.56545e+02    6.41363e+01    3.01116e+02    1.23079e+03    1.02567e+03    6.05408e+02
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.30868        0.00270        0.21708        0.00049        0.88293        0.01709      947.92287     1590.28536       68.64030     1546.00000    1.30517e+02    6.01254e+02    1.30517e+02    1.00588e-05    3.93361e-06    7.70689e-08    3.01386e-08    7.93837e+01   -5.57864e-01    2.10342e+02    1.62108e-05    6.33941e-06    7.25496e+01    5.59131e-06    2.18654e-06    2.91172e+02    2.24403e-05    8.77550e-06    4.59191e+01    3.53894e-06    1.38394e-06    3.70985e+02    2.85914e-05    1.11810e-05    3.25355e+01    2.50747e-06    9.80574e-07    9.34032e+01    7.19848e-06    2.81504e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.21243e+03    4.52909e+01    2.52901e+02    6.32252e+01    2.91423e+02    1.21592e+03    1.04124e+03    5.89062e+02
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.30866        0.00270        0.21944        0.00050        0.88193        0.01704      925.35675     1574.30254       69.52826     1555.00000    1.31596e+02    5.99681e+02    1.31596e+02    1.00325e-05    3.94751e-06    7.62374e-08    2.99973e-08    8.00530e+01   -2.41122e-01    2.12423e+02    1.61946e-05    6.37211e-06    7.34768e+01    5.60168e-06    2.20410e-06    2.93246e+02    2.23563e-05    8.79657e-06    4.63792e+01    3.53583e-06    1.39125e-06    3.74063e+02    2.85176e-05    1.12209e-05    3.28075e+01    2.50116e-06    9.84135e-07    1.13811e+02    8.67667e-06    3.41403e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.19949e+03    8.86733e+01    2.47843e+02    6.19607e+01    2.74278e+02    1.25226e+03    1.14363e+03    5.66042e+02
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.30675        0.00270        0.21859        0.00050        0.88863        0.01650      847.05276     1567.75247       66.03117     1554.00000    1.26126e+02    5.77006e+02    1.26126e+02    9.65316e-06    3.82239e-06    7.65362e-08    3.03062e-08    7.69926e+01   -1.78621e-01    2.03951e+02    1.56097e-05    6.18100e-06    7.04192e+01    5.38961e-06    2.13414e-06    2.81775e+02    2.15660e-05    8.53952e-06    4.44672e+01    3.40335e-06    1.34763e-06    3.59594e+02    2.75219e-05    1.08979e-05    3.14641e+01    2.40814e-06    9.53558e-07    1.13730e+02    8.70448e-06    3.44673e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.07085e+03    8.79369e+01    2.45785e+02    6.14462e+01    1.81060e+02    1.14975e+03    1.17089e+03    3.92395e+02
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.30639        0.00270        0.21966        0.00050        0.89933        0.01535      727.32412     1579.99615       64.36113     1547.00000    1.23676e+02    5.63026e+02    1.23676e+02    9.41928e-06    3.75420e-06    7.61610e-08    3.03551e-08    7.56462e+01   -4.36190e-01    2.00505e+02    1.52706e-05    6.08635e-06    6.93846e+01    5.28440e-06    2.10618e-06    2.77331e+02    2.11218e-05    8.41843e-06    4.37023e+01    3.32841e-06    1.32659e-06    3.53143e+02    2.68957e-05    1.07197e-05    3.10009e+01    2.36106e-06    9.41037e-07    9.56461e+01    7.28450e-06    2.90335e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.03688e+02    8.93158e+01    2.49639e+02    6.24097e+01    1.77204e+02    1.15360e+03    1.14393e+03    3.62569e+02
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.30494        0.00270        0.21979        0.00050        0.90210        0.01551      719.52308     1559.68074       63.74217     1569.00000    1.22907e+02    5.59206e+02    1.22907e+02    9.35536e-06    3.75389e-06    7.61174e-08    3.05425e-08    7.49850e+01    1.24282e-01    1.98733e+02    1.51271e-05    6.06981e-06    6.86068e+01    5.22217e-06    2.09542e-06    2.74556e+02    2.08985e-05    8.38563e-06    4.33122e+01    3.29681e-06    1.32286e-06    3.50373e+02    2.66695e-05    1.07013e-05    3.06409e+01    2.33230e-06    9.35850e-07    1.33015e+02    1.01248e-05    4.06263e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.84716e+02    8.70337e+01    2.43260e+02    6.08151e+01    1.51373e+02    1.12666e+03    1.24692e+03    2.62282e+02
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.30391        0.00270        0.21997        0.00050        0.90951        0.01498      689.52147     1594.13418       66.67544     1562.00000    1.27937e+02    5.81605e+02    1.27937e+02    9.73010e-06    3.93141e-06    7.60540e-08    3.07293e-08    7.77158e+01   -4.13483e-01    2.05758e+02    1.56487e-05    6.32280e-06    7.12528e+01    5.41906e-06    2.18955e-06    2.84584e+02    2.16437e-05    8.74506e-06    4.49078e+01    3.41542e-06    1.37998e-06    3.63405e+02    2.76384e-05    1.11672e-05    3.17422e+01    2.41412e-06    9.75415e-07    9.95931e+01    7.57445e-06    3.06042e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.43585e+02    4.27254e+01    2.54126e+02    6.35316e+01    2.23496e+02    1.27103e+03    1.31379e+03    4.33330e+02
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.30250        0.00270        0.22007        0.00050        0.90974        0.01516      709.34752     1598.60750       69.01142     1575.00000    1.30806e+02    5.94380e+02    1.30806e+02    9.94383e-06    4.04655e-06    7.60197e-08    3.09356e-08    7.97570e+01   -2.95993e-01    2.11636e+02    1.60885e-05    6.54708e-06    7.29184e+01    5.54324e-06    2.25577e-06    2.92462e+02    2.22329e-05    9.04747e-06    4.62354e+01    3.51480e-06    1.43032e-06    3.72272e+02    2.83000e-05    1.15164e-05    3.26664e+01    2.48329e-06    1.01055e-06    1.09682e+02    8.33798e-06    3.39307e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.70156e+02    4.29655e+01    2.55555e+02    6.38886e+01    2.90427e+02    1.37499e+03    1.32962e+03    5.34973e+02
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.30034        0.00270        0.21986        0.00050        0.89831        0.01608      771.31610     1551.20165       67.61584     1557.00000    1.28739e+02    5.85545e+02    1.28739e+02    9.79601e-06    4.01584e-06    7.60923e-08    3.11938e-08    7.82503e+01    7.41001e-02    2.07565e+02    1.57941e-05    6.47472e-06    7.14780e+01    5.43893e-06    2.22967e-06    2.86385e+02    2.17917e-05    8.93342e-06    4.52099e+01    3.44013e-06    1.41027e-06    3.65200e+02    2.77889e-05    1.13920e-05    3.20195e+01    2.43644e-06    9.98808e-07    1.34803e+02    1.02574e-05    4.20500e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.68048e+02    4.04551e+01    2.40623e+02    6.01557e+01    2.22047e+02    1.24746e+03    1.35703e+03    4.36085e+02
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.29960        0.00250        0.21102        0.00049        0.88060        0.01741      750.27817     1385.29749       64.52955     1439.00000    1.22459e+02    5.80331e+02    1.22459e+02    9.70879e-06    4.01038e-06    7.92817e-08    3.27486e-08    7.44940e+01    7.20897e-01    1.97282e+02    1.56409e-05    6.46072e-06    6.80703e+01    5.39673e-06    2.22921e-06    2.73113e+02    2.16529e-05    8.94408e-06    4.30797e+01    3.41543e-06    1.41080e-06    3.47923e+02    2.75840e-05    1.13940e-05    3.03850e+01    2.40898e-06    9.95067e-07    1.77061e+02    1.40377e-05    5.79850e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.95186e+02    3.22643e+01    1.91905e+02    4.79762e+01    2.07030e+02    1.15061e+03    1.21740e+03    3.21693e+02
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.29841        0.00250        0.21116        0.00049        0.87470        0.01745      755.13898     1377.42911       64.15400     1396.00000    1.21707e+02    5.76359e+02    1.21707e+02    9.64234e-06    4.01417e-06    7.92261e-08    3.29824e-08    7.41159e+01    2.50566e-01    1.96534e+02    1.55706e-05    6.48216e-06    6.79590e+01    5.38413e-06    2.24145e-06    2.71355e+02    2.14984e-05    8.94992e-06    4.28838e+01    3.39752e-06    1.41441e-06    3.46173e+02    2.74260e-05    1.14176e-05    3.03180e+01    2.40198e-06    9.99960e-07    1.40919e+02    1.11644e-05    4.64784e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.02023e+03    2.33538e+00    1.89731e+02    4.74328e+01    1.84161e+02    1.16677e+03    1.22118e+03    2.83890e+02
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.29775        0.00250        0.21250        0.00049        0.87339        0.01819      804.82116     1362.19597       61.51228     1381.00000    1.18038e+02    5.55482e+02    1.18038e+02    9.29306e-06    3.90005e-06    7.87293e-08    3.30405e-08    7.17353e+01    2.62131e-01    1.89859e+02    1.49475e-05    6.27306e-06    6.57004e+01    5.17255e-06    2.17078e-06    2.62686e+02    2.06811e-05    8.67928e-06    4.13762e+01    3.25752e-06    1.36709e-06    3.35506e+02    2.64142e-05    1.10853e-05    2.92203e+01    2.30049e-06    9.65455e-07    1.37259e+02    1.08063e-05    4.53511e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.05826e+03    2.28401e+00    1.85558e+02    4.63894e+01    9.64141e+01    1.05542e+03    1.12517e+03    2.14257e+02
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.29575        0.00250        0.21202        0.00049        0.87534        0.01854      814.20667     1346.86425       63.77209     1384.00000    1.20382e+02    5.67792e+02    1.20382e+02    9.49901e-06    4.01971e-06    7.89074e-08    3.33913e-08    7.35781e+01    5.04712e-01    1.95212e+02    1.54037e-05    6.51841e-06    6.74726e+01    5.32409e-06    2.25300e-06    2.70042e+02    2.13083e-05    9.01705e-06    4.24470e+01    3.34939e-06    1.41736e-06    3.43850e+02    2.71323e-05    1.14816e-05    3.00825e+01    2.37373e-06    1.00450e-06    1.58808e+02    1.25311e-05    5.30282e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.07164e+03    2.23289e+00    1.81404e+02    4.53511e+01    1.34577e+02    1.13963e+03    1.24732e+03    2.44726e+02
  mc.p5.hnu.341.nodk            341        0.11628        0.34100        0.29503        0.00250        0.21280        0.00050        0.86508        0.01889      863.68299     1346.16068       67.79732     1395.00000    1.26845e+02    5.96071e+02    1.26845e+02    9.97211e-06    4.25618e-06    7.86167e-08    3.35542e-08    7.70885e+01    6.33549e-01    2.04672e+02    1.60906e-05    6.86761e-06    7.07997e+01    5.56603e-06    2.37563e-06    2.82494e+02    2.22087e-05    9.47886e-06    4.44263e+01    3.49265e-06    1.49069e-06    3.60314e+02    2.83267e-05    1.20901e-05    3.14381e+01    2.47155e-06    1.05488e-06    1.76372e+02    1.38658e-05    5.91801e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.19864e+03    7.25037e+00    1.81215e+02    4.53037e+01    1.73542e+02    1.27190e+03    1.37754e+03    3.41082e+02
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.29255        0.00250        0.21282        0.00049        0.87052        0.01899      834.01808     1323.84804       66.63030     1379.00000    1.24229e+02    5.83716e+02    1.24229e+02    9.76542e-06    4.20490e-06    7.86081e-08    3.38479e-08    7.59174e+01    7.26474e-01    2.01056e+02    1.58046e-05    6.80532e-06    6.93039e+01    5.44785e-06    2.34579e-06    2.77881e+02    2.18437e-05    9.40568e-06    4.39620e+01    3.45577e-06    1.48802e-06    3.54701e+02    2.78823e-05    1.20059e-05    3.10474e+01    2.44058e-06    1.05089e-06    1.80837e+02    1.42153e-05    6.12097e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.13121e+03    7.01201e+00    1.75257e+02    4.38143e+01    1.23789e+02    1.21408e+03    1.51083e+03    2.33604e+02
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.29107        0.00250        0.21281        0.00049        0.86863        0.01882      787.41375     1294.94640       66.80005     1352.00000    1.24058e+02    5.82944e+02    1.24058e+02    9.75250e-06    4.23772e-06    7.86126e-08    3.41593e-08    7.58762e+01    7.51930e-01    2.00885e+02    1.57921e-05    6.86208e-06    6.96774e+01    5.47752e-06    2.38013e-06    2.77710e+02    2.18315e-05    9.48638e-06    4.38901e+01    3.45032e-06    1.49925e-06    3.54531e+02    2.78706e-05    1.21105e-05    3.09960e+01    2.43668e-06    1.05880e-06    1.82689e+02    1.43617e-05    6.24053e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.09322e+03    6.70919e+00    1.67689e+02    4.19222e+01    1.05481e+02    1.18799e+03    1.70050e+03    1.58741e+02
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.28907        0.00250        0.21286        0.00049        0.88360        0.01781      695.07680     1307.72973       65.98246     1338.00000    1.23239e+02    5.78954e+02    1.23239e+02    9.68574e-06    4.24840e-06    7.85932e-08    3.44729e-08    7.52424e+01    4.02303e-01    1.99063e+02    1.56450e-05    6.86229e-06    6.88952e+01    5.41469e-06    2.37502e-06    2.75896e+02    2.16835e-05    9.51093e-06    4.35123e+01    3.41977e-06    1.50000e-06    3.51710e+02    2.76420e-05    1.21245e-05    3.07761e+01    2.41879e-06    1.06094e-06    1.54579e+02    1.21488e-05    5.32878e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.34244e+02    6.84230e+00    1.71016e+02    4.27539e+01    1.10488e+02    1.14638e+03    1.84136e+03    1.00603e+02
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.28574        0.00230        0.20164        0.00048        0.89766        0.01785      599.33174     1231.10132       63.62941     1211.00000    1.19631e+02    5.93292e+02    1.19631e+02    9.92563e-06    4.39599e-06    8.29690e-08    3.67464e-08    7.26623e+01   -2.76641e-01    1.92451e+02    1.59675e-05    7.07189e-06    6.65340e+01    5.52026e-06    2.44489e-06    2.66278e+02    2.20929e-05    9.78478e-06    4.18713e+01    3.47402e-06    1.53862e-06    3.40100e+02    2.82178e-05    1.24975e-05    2.96768e+01    2.46225e-06    1.09052e-06    1.01087e+02    8.38713e-06    3.71460e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.76439e+02    2.38691e+00    1.51561e+02    3.78903e+01    1.81999e+02    1.18509e+03    1.56553e+03    1.47808e+02
